"Time (s) Run #14","Angle, Ch P1 (rad) Run #14","Angle, Ch P2 (rad) Run #14","AngleAmp (rad) Run #14","DrivingFrequency (Hz) Run #14","freq (Hz) Run #14","AngVel (rad/s) Run #14","DriverAngleVel (rad/s) Run #14"
247.520,0.101,-0.388,,,,1.9373,-4.3982
247.540,0.138,-0.474,,,,1.7671,-4.2412
247.560,0.171,-0.559,,,,1.5708,-4.0186
247.580,0.201,-0.636,,,,1.3483,-3.7437
247.600,0.226,-0.708,,,,1.1126,-3.4165
247.620,0.245,-0.774,,,,0.8639,-3.0500
247.640,0.261,-0.831,,,,0.6152,-2.6442
247.660,0.270,-0.880,,,,0.3534,-2.2122
247.680,0.275,-0.920,0.3713,,,0.0785,-1.7541
247.700,0.273,-0.950,,,,-0.1963,-1.2697
247.720,0.267,-0.971,,,,-0.4712,-0.7854
247.740,0.254,-0.982,,,,-0.7330,-0.2880
247.760,0.237,-0.983,,,,-0.9817,0.2356
247.780,0.215,-0.972,,,,-1.2174,0.7592
247.800,0.188,-0.952,,,,-1.4399,1.2566
247.820,0.157,-0.922,,,,-1.6362,1.7279
247.840,0.123,-0.883,,,,-1.8064,2.1860
247.860,0.085,-0.834,,,,-1.9504,2.6180
247.880,0.044,-0.778,,,,-2.0682,3.0238
247.900,0.002,-0.713,,,,-2.1598,3.4034
247.920,-0.042,-0.641,,,,-2.2253,3.7306
247.940,-0.088,-0.562,,,,-2.2646,4.0055
247.960,-0.134,-0.481,,,,-2.2646,4.2281
247.980,-0.179,-0.393,,,,-2.2253,4.3982
248.000,-0.223,-0.303,,,,-2.1468,4.5030
248.020,-0.265,-0.212,,,,-2.0420,4.5422
248.040,-0.305,-0.121,,,,-1.9111,4.5422
248.060,-0.342,-0.030,,,,-1.7541,4.4768
248.080,-0.375,0.060,,,,-1.5839,4.3328
248.100,-0.405,0.145,,,,-1.3875,4.0972
248.120,-0.432,0.225,,,,-1.1650,3.7830
248.140,-0.452,0.297,,,,-0.9163,3.4296
248.160,-0.468,0.361,,,,-0.6545,3.0369
248.180,-0.479,0.419,,,,-0.3796,2.5918
248.200,-0.484,0.467,,,,-0.0916,2.0682
248.220,-0.482,0.503,,,,0.1833,1.4923
248.240,-0.476,0.526,,,,0.4451,0.9163
248.260,-0.465,0.539,,,,0.7069,0.3272
248.280,-0.448,0.540,,0.9615,0.9617,0.9817,-0.2749
248.300,-0.426,0.528,,,,1.2435,-0.8901
248.320,-0.397,0.504,,,,1.4661,-1.4792
248.340,-0.366,0.468,,,,1.6624,-2.0289
248.360,-0.331,0.423,,,,1.8326,-2.5395
248.380,-0.292,0.366,,,,1.9897,-3.0107
248.400,-0.251,0.302,,,,2.1206,-3.4427
248.420,-0.207,0.228,,,,2.2122,-3.8092
248.440,-0.162,0.148,,,,2.2777,-4.1103
248.460,-0.116,0.063,,,,2.3038,-4.3197
248.480,-0.069,-0.027,,,,2.2907,-4.4637
248.500,-0.024,-0.116,,,,2.2384,-4.5422
248.520,0.020,-0.209,,,,2.1598,-4.5553
248.540,0.063,-0.300,,,,2.0551,-4.5030
248.560,0.104,-0.390,,,,1.9111,-4.3851
248.580,0.140,-0.476,,,,1.7410,-4.2150
248.600,0.173,-0.559,,,,1.5577,-3.9924
248.620,0.203,-0.636,,,,1.3614,-3.7176
248.640,0.228,-0.708,,,,1.1257,-3.3903
248.660,0.248,-0.773,,,,0.8639,-3.0238
248.680,0.262,-0.829,,,,0.6021,-2.6311
248.700,0.272,-0.878,,,,0.3403,-2.2122
248.720,0.276,-0.919,0.3723,,,0.0654,-1.7671
248.740,0.275,-0.949,,,,-0.2225,-1.2959
248.760,0.267,-0.971,,,,-0.4974,-0.8116
248.780,0.254,-0.982,,,,-0.7461,-0.3011
248.800,0.237,-0.983,,,,-0.9817,0.2225
248.820,0.215,-0.972,,,,-1.2174,0.7199
248.840,0.188,-0.953,,,,-1.4399,1.2043
248.860,0.157,-0.925,,,,-1.6362,1.6755
248.880,0.123,-0.886,,,,-1.8064,2.1468
248.900,0.085,-0.839,,,,-1.9635,2.5787
248.920,0.044,-0.782,,,,-2.0944,2.9845
248.940,-7.008E-16,-0.719,,,,-2.1860,3.3510
248.960,-0.044,-0.647,,,,-2.2384,3.6783
248.980,-0.090,-0.572,,,,-2.2646,3.9663
249.000,-0.135,-0.489,,,,-2.2646,4.2019
249.020,-0.181,-0.402,,,,-2.2253,4.3721
249.040,-0.225,-0.313,,,,-2.1598,4.4768
249.060,-0.267,-0.223,,,,-2.0682,4.5422
249.080,-0.308,-0.130,,,,-1.9373,4.5553
249.100,-0.346,-0.039,,,,-1.7802,4.4899
249.120,-0.379,0.050,,,,-1.5970,4.3459
249.140,-0.410,0.135,,,,-1.4006,4.1233
249.160,-0.435,0.217,,,,-1.1781,3.8223
249.180,-0.457,0.289,,,,-0.9163,3.4688
249.200,-0.473,0.355,,,,-0.6545,3.0761
249.220,-0.482,0.413,,,,-0.3927,2.6311
249.240,-0.489,0.462,,,,-0.1309,2.1206
249.260,-0.489,0.498,,,,0.1571,1.5708
249.280,-0.482,0.525,,,,0.4581,0.9948
249.300,-0.470,0.539,,,,0.7330,0.3927
249.320,-0.452,0.540,,0.9615,0.9608,0.9817,-0.2225
249.340,-0.430,0.529,,,,1.2174,-0.8378
249.360,-0.404,0.507,,,,1.4530,-1.4268
249.380,-0.372,0.471,,,,1.6624,-1.9766
249.400,-0.336,0.427,,,,1.8457,-2.4871
249.420,-0.298,0.372,,,,2.0028,-2.9583
249.440,-0.256,0.308,,,,2.1337,-3.3903
249.460,-0.212,0.236,,,,2.2253,-3.7568
249.480,-0.167,0.157,,,,2.2777,-4.0579
249.500,-0.121,0.072,,,,2.3038,-4.2935
249.520,-0.074,-0.016,,,,2.3038,-4.4506
249.540,-0.028,-0.107,,,,2.2777,-4.5291
249.560,0.017,-0.198,,,,2.2122,-4.5553
249.580,0.061,-0.289,,,,2.1075,-4.5160
249.600,0.102,-0.380,,,,1.9504,-4.4113
249.620,0.140,-0.467,,,,1.7802,-4.2412
249.640,0.173,-0.550,,,,1.5970,-4.0186
249.660,0.204,-0.628,,,,1.3875,-3.7437
249.680,0.229,-0.701,,,,1.1519,-3.4165
249.700,0.250,-0.765,,,,0.8901,-3.0631
249.720,0.265,-0.823,,,,0.6283,-2.6834
249.740,0.275,-0.873,,,,0.3665,-2.2646
249.760,0.280,-0.914,0.3776,,,0.1047,-1.8064
249.780,0.280,-0.946,,,,-0.1702,-1.3352
249.800,0.273,-0.968,,,,-0.4581,-0.8639
249.820,0.261,-0.980,,,,-0.7330,-0.3665
249.840,0.243,-0.983,,,,-0.9817,0.1440
249.860,0.221,-0.974,,,,-1.2043,0.6545
249.880,0.195,-0.957,,,,-1.4137,1.1519
249.900,0.165,-0.928,,,,-1.6101,1.6232
249.920,0.130,-0.891,,,,-1.7933,2.0813
249.940,0.093,-0.845,,,,-1.9635,2.5133
249.960,0.052,-0.790,,,,-2.0944,2.9322
249.980,0.008,-0.727,,,,-2.1860,3.3118
250.000,-0.036,-0.657,,,,-2.2384,3.6390
250.020,-0.082,-0.581,,,,-2.2646,3.9270
250.040,-0.127,-0.500,,,,-2.2777,4.1626
250.060,-0.173,-0.413,,,,-2.2515,4.3459
250.080,-0.218,-0.325,,,,-2.1860,4.4637
250.100,-0.261,-0.234,,,,-2.0944,4.5291
250.120,-0.302,-0.143,,,,-1.9766,4.5553
250.140,-0.341,-0.052,,,,-1.8326,4.5030
250.160,-0.375,0.039,,,,-1.6493,4.3721
250.180,-0.407,0.124,,,,-1.4399,4.1495
250.200,-0.434,0.206,,,,-1.2174,3.8615
250.220,-0.456,0.280,,,,-0.9687,3.5212
250.240,-0.473,0.347,,,,-0.7069,3.1285
250.260,-0.484,0.405,,,,-0.4320,2.6834
250.280,-0.490,0.456,,,,-0.1571,2.1860
250.300,-0.490,0.493,,,,0.1178,1.6493
250.320,-0.485,0.522,,,,0.3927,1.0734
250.340,-0.474,0.537,,,,0.6676,0.4843
250.360,-0.459,0.540,,0.9615,0.9609,0.9425,-0.1178
250.380,-0.437,0.533,,,,1.1912,-0.7330
250.400,-0.410,0.512,,,,1.4268,-1.3483
250.420,-0.380,0.478,,,,1.6362,-1.9242
250.440,-0.344,0.434,,,,1.8195,-2.4347
250.460,-0.306,0.380,,,,1.9766,-2.8929
250.480,-0.265,0.317,,,,2.1075,-3.3249
250.500,-0.221,0.247,,,,2.2253,-3.7045
250.520,-0.176,0.168,,,,2.3038,-4.0186
250.540,-0.129,0.085,,,,2.3300,-4.2542
250.560,-0.082,-0.003,,,,2.3169,-4.4113
250.580,-0.036,-0.093,,,,2.2777,-4.5160
250.600,0.009,-0.184,,,,2.2122,-4.5553
250.620,0.053,-0.276,,,,2.1206,-4.5291
250.640,0.094,-0.366,,,,1.9897,-4.4375
250.660,0.134,-0.454,,,,1.8195,-4.2804
250.680,0.168,-0.539,,,,1.6232,-4.0579
250.700,0.198,-0.617,,,,1.4137,-3.7699
250.720,0.225,-0.690,,,,1.2043,-3.4558
250.740,0.247,-0.756,,,,0.9687,-3.1154
250.760,0.264,-0.815,,,,0.6938,-2.7489
250.780,0.275,-0.866,,,,0.4058,-2.3431
250.800,0.280,-0.909,0.3778,,,0.1309,-1.8980
250.820,0.280,-0.942,,,,-0.1309,-1.4268
250.840,0.275,-0.966,,,,-0.3927,-0.9294
250.860,0.264,-0.980,,,,-0.6676,-0.4320
250.880,0.248,-0.983,,,,-0.9294,0.0785
250.900,0.226,-0.977,,,,-1.1650,0.5890
250.920,0.201,-0.960,,,,-1.3875,1.0865
250.940,0.171,-0.933,,,,-1.5970,1.5708
250.960,0.137,-0.897,,,,-1.7802,2.0289
250.980,0.099,-0.851,,,,-1.9373,2.4609
251.000,0.060,-0.798,,,,-2.0682,2.8667
251.020,0.016,-0.737,,,,-2.1729,3.2463
251.040,-0.028,-0.668,,,,-2.2384,3.5997
251.060,-0.074,-0.592,,,,-2.2646,3.9008
251.080,-0.119,-0.511,,,,-2.2777,4.1495
251.100,-0.165,-0.426,,,,-2.2515,4.3328
251.120,-0.210,-0.336,,,,-2.1991,4.4637
251.140,-0.253,-0.247,,,,-2.1075,4.5422
251.160,-0.295,-0.154,,,,-1.9897,4.5684
251.180,-0.333,-0.063,,,,-1.8457,4.5291
251.200,-0.369,0.028,,,,-1.6624,4.3982
251.220,-0.401,0.115,,,,-1.4661,4.1888
251.240,-0.427,0.196,,,,-1.2435,3.9008
251.260,-0.451,0.272,,,,-1.0079,3.5736
251.280,-0.468,0.339,,,,-0.7592,3.1940
251.300,-0.481,0.401,,,,-0.4974,2.7489
251.320,-0.489,0.451,,,,-0.2225,2.2384
251.340,-0.490,0.490,,,,0.0785,1.6886
251.360,-0.485,0.518,,,,0.3665,1.1388
251.380,-0.474,0.536,,,,0.6283,0.5629
251.400,-0.460,0.542,,0.9615,0.9597,0.8901,-0.0393
251.420,-0.440,0.534,,,,1.1519,-0.6545
251.440,-0.413,0.515,,,,1.4006,-1.2697
251.460,-0.383,0.484,,,,1.6101,-1.8457
251.480,-0.349,0.440,,,,1.7933,-2.3693
251.500,-0.311,0.388,,,,1.9504,-2.8405
251.520,-0.270,0.327,,,,2.0813,-3.2725
251.540,-0.228,0.256,,,,2.1991,-3.6652
251.560,-0.182,0.179,,,,2.2777,-3.9794
251.580,-0.135,0.096,,,,2.3169,-4.2150
251.600,-0.090,0.009,,,,2.3169,-4.3851
251.620,-0.042,-0.080,,,,2.2907,-4.4899
251.640,0.003,-0.171,,,,2.2253,-4.5422
251.660,0.047,-0.262,,,,2.1206,-4.5291
251.680,0.088,-0.353,,,,1.9897,-4.4506
251.700,0.127,-0.441,,,,1.8326,-4.2935
251.720,0.162,-0.526,,,,1.6493,-4.0710
251.740,0.193,-0.605,,,,1.4530,-3.8092
251.760,0.220,-0.679,,,,1.2305,-3.5212
251.780,0.243,-0.746,,,,0.9817,-3.1940
251.800,0.259,-0.807,,,,0.7199,-2.8143
251.820,0.272,-0.859,,,,0.4581,-2.3955
251.840,0.278,-0.903,,,,0.1963,-1.9504
251.860,0.280,-0.938,0.3701,,,-0.0916,-1.4923
251.880,0.275,-0.963,,,,-0.3796,-1.0079
251.900,0.264,-0.979,,,,-0.6414,-0.5105
251.920,0.248,-0.983,,,,-0.8770,-0.0131
251.940,0.229,-0.979,,,,-1.1126,0.4974
251.960,0.204,-0.964,,,,-1.3483,1.0079
251.980,0.174,-0.938,,,,-1.5708,1.5053
252.000,0.141,-0.903,,,,-1.7541,1.9635
252.020,0.104,-0.859,,,,-1.9111,2.3955
252.040,0.064,-0.807,,,,-2.0420,2.8143
252.060,0.022,-0.746,,,,-2.1468,3.1940
252.080,-0.022,-0.679,,,,-2.2253,3.5474
252.100,-0.068,-0.605,,,,-2.2646,3.8615
252.120,-0.113,-0.523,,,,-2.2777,4.1233
252.140,-0.159,-0.438,,,,-2.2646,4.3066
252.160,-0.204,-0.350,,,,-2.2122,4.4244
252.180,-0.248,-0.261,,,,-2.1206,4.5160
252.200,-0.289,-0.170,,,,-2.0028,4.5684
252.220,-0.328,-0.077,,,,-1.8588,4.5422
252.240,-0.364,0.014,,,,-1.6886,4.4244
252.260,-0.396,0.101,,,,-1.4923,4.2150
252.280,-0.424,0.184,,,,-1.2828,3.9401
252.300,-0.448,0.259,,,,-1.0472,3.6259
252.320,-0.467,0.328,,,,-0.7854,3.2594
252.340,-0.479,0.391,,,,-0.5236,2.8274
252.360,-0.487,0.443,,,,-0.2487,2.3300
252.380,-0.490,0.484,,,,0.0262,1.7933
252.400,-0.485,0.515,,,,0.3142,1.2435
252.420,-0.478,0.534,,,,0.5890,0.6545
252.440,-0.462,0.542,,0.9615,0.9581,0.8508,0.0393
252.460,-0.443,0.536,,,,1.1126,-0.5760
252.480,-0.418,0.518,,,,1.3483,-1.1781
252.500,-0.388,0.489,,,,1.5708,-1.7541
252.520,-0.355,0.448,,,,1.7671,-2.2907
252.540,-0.317,0.396,,,,1.9373,-2.7751
252.560,-0.276,0.336,,,,2.0813,-3.2201
252.580,-0.234,0.267,,,,2.1860,-3.6128
252.600,-0.188,0.190,,,,2.2646,-3.9532
252.620,-0.143,0.108,,,,2.3169,-4.2019
252.640,-0.096,0.020,,,,2.3300,-4.3721
252.660,-0.049,-0.068,,,,2.3038,-4.4899
252.680,-0.003,-0.159,,,,2.2384,-4.5422
252.700,0.041,-0.251,,,,2.1337,-4.5291
252.720,0.083,-0.341,,,,2.0028,-4.4375
252.740,0.121,-0.429,,,,1.8588,-4.3066
252.760,0.157,-0.514,,,,1.6886,-4.1364
252.780,0.190,-0.595,,,,1.4923,-3.9008
252.800,0.217,-0.671,,,,1.2566,-3.5867
252.820,0.240,-0.740,,,,1.0079,-3.2332
252.840,0.258,-0.800,,,,0.7592,-2.8536
252.860,0.270,-0.855,,,,0.4974,-2.4478
252.880,0.278,-0.898,,,,0.2225,-2.0028
252.900,0.280,-0.935,0.3773,,,-0.0654,-1.5315
252.920,0.275,-0.960,,,,-0.3403,-1.0603
252.940,0.265,-0.977,,,,-0.6021,-0.5760
252.960,0.251,-0.983,,,,-0.8508,-0.0785
252.980,0.231,-0.980,,,,-1.0865,0.4320
253.000,0.207,-0.966,,,,-1.3090,0.9425
253.020,0.179,-0.942,,,,-1.5315,1.4399
253.040,0.146,-0.908,,,,-1.7410,1.9111
253.060,0.108,-0.866,,,,-1.8980,2.3562
253.080,0.069,-0.814,,,,-2.0159,2.7882
253.100,0.028,-0.754,,,,-2.1206,3.1809
253.120,-0.016,-0.685,,,,-2.2122,3.5212
253.140,-0.061,-0.613,,,,-2.2646,3.8092
253.160,-0.107,-0.533,,,,-2.2777,4.0710
253.180,-0.152,-0.449,,,,-2.2646,4.2935
253.200,-0.198,-0.360,,,,-2.2122,4.4506
253.220,-0.242,-0.270,,,,-2.1337,4.5553
253.240,-0.283,-0.178,,,,-2.0289,4.5815
253.260,-0.324,-0.085,,,,-1.8850,4.5422
253.280,-0.360,0.005,,,,-1.7148,4.4113
253.300,-0.391,0.093,,,,-1.5184,4.2281
253.320,-0.421,0.174,,,,-1.3090,3.9924
253.340,-0.445,0.253,,,,-1.0734,3.6914
253.360,-0.463,0.324,,,,-0.8116,3.3118
253.380,-0.478,0.386,,,,-0.5498,2.8536
253.400,-0.485,0.438,,,,-0.2749,2.3693
253.420,-0.489,0.481,,,,0.0000,1.8457
253.440,-0.485,0.514,,,,0.2749,1.2959
253.460,-0.478,0.533,,,,0.5498,0.7069
253.480,-0.463,0.542,,0.9615,0.9582,0.8247,0.0916
253.500,-0.445,0.537,,,,1.0865,-0.5236
253.520,-0.419,0.520,,,,1.3221,-1.1257
253.540,-0.391,0.492,,,,1.5446,-1.6886
253.560,-0.358,0.452,,,,1.7541,-2.2253
253.580,-0.320,0.402,,,,1.9373,-2.7358
253.600,-0.280,0.342,,,,2.0682,-3.1940
253.620,-0.237,0.273,,,,2.1598,-3.5867
253.640,-0.193,0.198,,,,2.2384,-3.9139
253.660,-0.148,0.116,,,,2.2907,-4.1757
253.680,-0.101,0.030,,,,2.3038,-4.3721
253.700,-0.055,-0.060,,,,2.2907,-4.5030
253.720,-0.009,-0.151,,,,2.2384,-4.5684
253.740,0.036,-0.243,,,,2.1468,-4.5553
253.760,0.077,-0.335,,,,2.0159,-4.4637
253.780,0.116,-0.423,,,,1.8719,-4.3197
253.800,0.152,-0.507,,,,1.7148,-4.1364
253.820,0.185,-0.589,,,,1.5184,-3.9008
253.840,0.214,-0.664,,,,1.2828,-3.5997
253.860,0.237,-0.734,,,,1.0341,-3.2594
253.880,0.254,-0.795,,,,0.7854,-2.8929
253.900,0.269,-0.850,,,,0.5236,-2.4871
253.920,0.276,-0.895,,,,0.2487,-2.0420
253.940,0.278,-0.931,0.3754,,,-0.0393,-1.5708
253.960,0.275,-0.958,,,,-0.3142,-1.0996
253.980,0.265,-0.975,,,,-0.5760,-0.6152
254.000,0.251,-0.983,,,,-0.8247,-0.1178
254.020,0.232,-0.980,,,,-1.0603,0.3927
254.040,0.209,-0.968,,,,-1.2959,0.9032
254.060,0.181,-0.944,,,,-1.5184,1.4006
254.080,0.148,-0.911,,,,-1.7148,1.8850
254.100,0.112,-0.869,,,,-1.8719,2.3300
254.120,0.072,-0.817,,,,-2.0028,2.7358
254.140,0.031,-0.759,,,,-2.1206,3.1154
254.160,-0.013,-0.693,,,,-2.2122,3.4819
254.180,-0.058,-0.619,,,,-2.2646,3.8092
254.200,-0.104,-0.539,,,,-2.2646,4.0710
254.220,-0.149,-0.456,,,,-2.2384,4.2673
254.240,-0.193,-0.368,,,,-2.1991,4.4244
254.260,-0.237,-0.278,,,,-2.1337,4.5291
254.280,-0.280,-0.185,,,,-2.0289,4.5684
254.300,-0.319,-0.094,,,,-1.8850,4.5291
254.320,-0.355,-0.003,,,,-1.7279,4.4113
254.340,-0.388,0.083,,,,-1.5446,4.2412
254.360,-0.418,0.167,,,,-1.3352,3.9924
254.380,-0.441,0.245,,,,-1.0996,3.7045
254.400,-0.462,0.314,,,,-0.8378,3.3510
254.420,-0.476,0.380,,,,-0.5629,2.9322
254.440,-0.484,0.434,,,,-0.2880,2.4478
254.460,-0.487,0.478,,,,-0.0262,1.8980
254.480,-0.485,0.511,,,,0.2487,1.3352
254.500,-0.478,0.531,,,,0.5367,0.7592
254.520,-0.463,0.540,,0.9615,0.9579,0.8116,0.1702
254.540,-0.445,0.539,,,,1.0603,-0.4320
254.560,-0.421,0.523,,,,1.2959,-1.0472
254.580,-0.393,0.496,,,,1.5184,-1.6362
254.600,-0.360,0.457,,,,1.7279,-2.1729
254.620,-0.324,0.408,,,,1.9111,-2.6704
254.640,-0.283,0.350,,,,2.0551,-3.1154
254.660,-0.240,0.283,,,,2.1598,-3.5081
254.680,-0.196,0.209,,,,2.2384,-3.8354
254.700,-0.151,0.129,,,,2.2907,-4.1103
254.720,-0.104,0.044,,,,2.3169,-4.3328
254.740,-0.058,-0.046,,,,2.3038,-4.4768
254.760,-0.011,-0.137,,,,2.2515,-4.5422
254.780,0.033,-0.228,,,,2.1598,-4.5291
254.800,0.075,-0.319,,,,2.0289,-4.4637
254.820,0.115,-0.407,,,,1.8850,-4.3459
254.840,0.151,-0.493,,,,1.7148,-4.1626
254.860,0.184,-0.575,,,,1.5184,-3.9270
254.880,0.212,-0.650,,,,1.3090,-3.6390
254.900,0.236,-0.721,,,,1.0734,-3.3118
254.920,0.256,-0.784,,,,0.8247,-2.9452
254.940,0.269,-0.839,,,,0.5498,-2.5395
254.960,0.278,-0.886,,,,0.2749,-2.1206
254.980,0.280,-0.924,0.3764,,,0.0000,-1.6755
255.000,0.278,-0.953,,,,-0.2749,-1.2043
255.020,0.269,-0.972,,,,-0.5367,-0.7199
255.040,0.256,-0.982,,,,-0.7985,-0.2225
255.060,0.237,-0.982,,,,-1.0472,0.2749
255.080,0.214,-0.971,,,,-1.2828,0.7854
255.100,0.185,-0.950,,,,-1.4923,1.2828
255.120,0.154,-0.919,,,,-1.6886,1.7541
255.140,0.118,-0.880,,,,-1.8588,2.2122
255.160,0.079,-0.831,,,,-2.0028,2.6442
255.180,0.038,-0.773,,,,-2.1206,3.0500
255.200,-0.006,-0.708,,,,-2.2122,3.4034
255.220,-0.052,-0.636,,,,-2.2646,3.7176
255.240,-0.097,-0.559,,,,-2.2777,3.9924
255.260,-0.143,-0.476,,,,-2.2646,4.2150
255.280,-0.188,-0.390,,,,-2.2384,4.3851
255.300,-0.232,-0.300,,,,-2.1729,4.5030
255.320,-0.276,-0.209,,,,-2.0682,4.5815
255.340,-0.316,-0.116,,,,-1.9373,4.5684
255.360,-0.353,-0.024,,,,-1.7671,4.4637
255.380,-0.388,0.063,,,,-1.5839,4.2804
255.400,-0.416,0.148,,,,-1.3744,4.0579
255.420,-0.443,0.226,,,,-1.1388,3.7830
255.440,-0.463,0.300,,,,-0.8901,3.4296
255.460,-0.478,0.364,,,,-0.6283,3.0238
255.480,-0.489,0.421,,,,-0.3665,2.5525
255.500,-0.493,0.468,,,,-0.0785,2.0289
255.520,-0.492,0.503,,,,0.2225,1.4661
255.540,-0.484,0.526,,,,0.4974,0.9032
255.560,-0.471,0.539,,,,0.7592,0.3142
255.580,-0.454,0.540,,0.9434,0.9571,1.0079,-0.3011
255.600,-0.430,0.526,,,,1.2566,-0.9032
255.620,-0.404,0.503,,,,1.4923,-1.4792
255.640,-0.371,0.468,,,,1.7017,-2.0289
255.660,-0.335,0.421,,,,1.8850,-2.5525
255.680,-0.295,0.364,,,,2.0289,-3.0238
255.700,-0.253,0.300,,,,2.1598,-3.4427
255.720,-0.209,0.226,,,,2.2646,-3.7961
255.740,-0.162,0.146,,,,2.3169,-4.0841
255.760,-0.115,0.063,,,,2.3300,-4.3066
255.780,-0.069,-0.027,,,,2.3169,-4.4768
255.800,-0.022,-0.118,,,,2.2777,-4.5684
255.820,0.024,-0.210,,,,2.1991,-4.5684
255.840,0.066,-0.302,,,,2.0813,-4.5030
255.860,0.107,-0.391,,,,1.9504,-4.3851
255.880,0.145,-0.478,,,,1.7933,-4.2281
255.900,0.179,-0.561,,,,1.5970,-4.0055
255.920,0.209,-0.639,,,,1.3744,-3.7176
255.940,0.234,-0.710,,,,1.1257,-3.3772
255.960,0.254,-0.774,,,,0.8639,-3.0107
255.980,0.269,-0.831,,,,0.6021,-2.6180
256.000,0.278,-0.880,,,,0.3403,-2.1991
256.020,0.283,-0.919,0.3817,,,0.0785,-1.7541
256.040,0.281,-0.950,,,,-0.1963,-1.2828
256.060,0.275,-0.971,,,,-0.4843,-0.7854
256.080,0.262,-0.982,,,,-0.7592,-0.2749
256.100,0.243,-0.982,,,,-1.0079,0.2356
256.120,0.221,-0.972,,,,-1.2305,0.7461
256.140,0.195,-0.952,,,,-1.4399,1.2305
256.160,0.163,-0.922,,,,-1.6493,1.6886
256.180,0.129,-0.884,,,,-1.8326,2.1468
256.200,0.090,-0.837,,,,-1.9766,2.5918
256.220,0.049,-0.779,,,,-2.0944,2.9976
256.240,0.006,-0.716,,,,-2.1860,3.3379
256.260,-0.039,-0.646,,,,-2.2515,3.6521
256.280,-0.085,-0.570,,,,-2.2907,3.9532
256.300,-0.130,-0.487,,,,-2.2907,4.1757
256.320,-0.178,-0.401,,,,-2.2515,4.3328
256.340,-0.221,-0.314,,,,-2.1729,4.4506
256.360,-0.264,-0.223,,,,-2.0813,4.5291
256.380,-0.305,-0.130,,,,-1.9766,4.5291
256.400,-0.344,-0.041,,,,-1.8195,4.4506
256.420,-0.379,0.047,,,,-1.6232,4.3197
256.440,-0.408,0.134,,,,-1.4137,4.1103
256.460,-0.435,0.214,,,,-1.1912,3.8092
256.480,-0.457,0.286,,,,-0.9425,3.4558
256.500,-0.473,0.352,,,,-0.6807,3.0761
256.520,-0.484,0.410,,,,-0.4189,2.6442
256.540,-0.490,0.459,,,,-0.1440,2.1337
256.560,-0.490,0.496,,,,0.1440,1.5839
256.580,-0.484,0.522,,,,0.4189,1.0210
256.600,-0.473,0.537,,,,0.6807,0.4451
256.620,-0.457,0.540,,0.9615,0.9555,0.9425,-0.1440
256.640,-0.435,0.531,,,,1.2043,-0.7461
256.660,-0.408,0.511,,,,1.4530,-1.3352
256.680,-0.377,0.478,,,,1.6624,-1.8980
256.700,-0.341,0.434,,,,1.8457,-2.4086
256.720,-0.303,0.380,,,,2.0028,-2.8667
256.740,-0.261,0.319,,,,2.1337,-3.2856
256.760,-0.217,0.248,,,,2.2253,-3.6521
256.780,-0.171,0.171,,,,2.2777,-3.9532
256.800,-0.126,0.090,,,,2.3169,-4.1888
256.820,-0.079,0.003,,,,2.3300,-4.3721
256.840,-0.031,-0.086,,,,2.3038,-4.4899
256.860,0.014,-0.178,,,,2.2253,-4.5291
256.880,0.058,-0.269,,,,2.1206,-4.5030
256.900,0.099,-0.358,,,,1.9897,-4.4113
256.920,0.138,-0.446,,,,1.8326,-4.2542
256.940,0.173,-0.529,,,,1.6362,-4.0448
256.960,0.204,-0.608,,,,1.4137,-3.7961
256.980,0.229,-0.682,,,,1.1912,-3.5081
257.000,0.251,-0.749,,,,0.9556,-3.1547
257.020,0.269,-0.809,,,,0.6938,-2.7620
257.040,0.280,-0.859,,,,0.4189,-2.3562
257.060,0.284,-0.903,,,,0.1440,-1.9242
257.080,0.286,-0.938,0.3759,,,-0.1309,-1.4661
257.100,0.280,-0.961,,,,-0.4058,-0.9948
257.120,0.269,-0.977,,,,-0.6807,-0.5236
257.140,0.253,-0.983,,,,-0.9294,-0.0393
257.160,0.231,-0.979,,,,-1.1781,0.4712
257.180,0.206,-0.964,,,,-1.4137,0.9687
257.200,0.174,-0.939,,,,-1.6101,1.4530
257.220,0.140,-0.906,,,,-1.7802,1.9242
257.240,0.104,-0.862,,,,-1.9373,2.3693
257.260,0.063,-0.811,,,,-2.0813,2.7751
257.280,0.019,-0.751,,,,-2.1991,3.1416
257.300,-0.025,-0.685,,,,-2.2646,3.4950
257.320,-0.072,-0.611,,,,-2.3038,3.8092
257.340,-0.118,-0.531,,,,-2.3169,4.0579
257.360,-0.165,-0.448,,,,-2.2907,4.2412
257.380,-0.210,-0.361,,,,-2.2384,4.3851
257.400,-0.254,-0.272,,,,-2.1468,4.5030
257.420,-0.297,-0.181,,,,-2.0420,4.5553
257.440,-0.336,-0.088,,,,-1.8980,4.5160
257.460,-0.374,0.002,,,,-1.7279,4.3982
257.480,-0.405,0.088,,,,-1.5315,4.2150
257.500,-0.435,0.171,,,,-1.3090,3.9794
257.520,-0.459,0.248,,,,-1.0734,3.6652
257.540,-0.478,0.319,,,,-0.8116,3.2856
257.560,-0.492,0.380,,,,-0.5367,2.8667
257.580,-0.500,0.434,,,,-0.2487,2.3955
257.600,-0.501,0.478,,,,0.0393,1.8850
