"Time (s) Run #16","Angle, Ch P1 (rad) Run #16","Angle, Ch P2 (rad) Run #16","AngleAmp (rad) Run #16","DrivingFrequency (Hz) Run #16","freq (Hz) Run #16","AngVel (rad/s) Run #16","DriverAngleVel (rad/s) Run #16"
9.700,-0.192,0.631,,,,-1.2828,5.8774
9.720,-0.217,0.751,,,,-1.2043,5.7334
9.740,-0.240,0.864,,,,-1.0996,5.4193
9.760,-0.261,0.969,,,,-0.9687,4.9349
9.780,-0.280,1.063,,,,-0.7985,4.3328
9.800,-0.294,1.144,,,,-0.6152,3.6128
9.820,-0.303,1.210,,,,-0.4189,2.7751
9.840,-0.311,1.257,,,,-0.2094,1.8457
9.860,-0.313,1.283,,,,0.0131,0.8508
9.880,-0.309,1.291,,1.2500,1.2468,0.2356,-0.1571
9.900,-0.303,1.277,,,,0.4320,-1.1650
9.920,-0.292,1.244,,,,0.6152,-2.1468
9.940,-0.278,1.191,,,,0.7985,-3.0631
9.960,-0.261,1.120,,,,0.9687,-3.8877
9.980,-0.239,1.034,,,,1.1126,-4.5684
10.000,-0.215,0.935,,,,1.2174,-5.1182
10.020,-0.190,0.828,,,,1.2828,-5.5240
10.040,-0.163,0.712,,,,1.3221,-5.7858
10.060,-0.137,0.594,,,,1.3352,-5.8905
10.080,-0.110,0.474,,,,1.3221,-5.8381
10.100,-0.083,0.358,,,,1.2828,-5.6680
10.120,-0.058,0.247,,,,1.2043,-5.3800
10.140,-0.035,0.141,,,,1.0865,-4.9742
10.160,-0.014,0.046,,,,0.9425,-4.4506
10.180,0.003,-0.038,,,,0.7854,-3.8354
10.200,0.017,-0.108,,,,0.6152,-3.1547
10.220,0.028,-0.165,,,,0.4189,-2.4086
10.240,0.035,-0.206,,,,0.2094,-1.6101
10.260,0.036,-0.229,0.1697,,,-1.7347E-16,-0.7854
10.280,0.035,-0.237,,,,-0.1963,0.0654
10.300,0.028,-0.228,,,,-0.3927,0.9163
10.320,0.019,-0.199,,,,-0.5890,1.7410
10.340,0.005,-0.157,,,,-0.7723,2.5264
10.360,-0.013,-0.099,,,,-0.9425,3.2725
10.380,-0.033,-0.025,,,,-1.0865,3.9663
10.400,-0.057,0.061,,,,-1.1912,4.5553
10.420,-0.082,0.159,,,,-1.2566,5.0396
10.440,-0.107,0.264,,,,-1.2959,5.4323
10.460,-0.134,0.377,,,,-1.3221,5.7203
10.480,-0.160,0.495,,,,-1.3352,5.8774
10.500,-0.187,0.614,,,,-1.3090,5.9036
10.520,-0.214,0.732,,,,-1.2305,5.7727
10.540,-0.237,0.848,,,,-1.1126,5.4716
10.560,-0.258,0.953,,,,-0.9687,5.0135
10.580,-0.276,1.049,,,,-0.8116,4.4244
10.600,-0.291,1.133,,,,-0.6414,3.7306
10.620,-0.302,1.200,,,,-0.4581,2.9060
10.640,-0.309,1.250,,,,-0.2618,1.9897
10.660,-0.313,1.280,,,,-0.0393,1.0079
10.680,-0.311,1.291,,1.2500,1.2452,0.1833,0.0000
10.700,-0.305,1.280,,,,0.3927,-1.0079
10.720,-0.295,1.250,,,,0.5890,-1.9897
10.740,-0.281,1.200,,,,0.7723,-2.9060
10.760,-0.264,1.133,,,,0.9425,-3.7437
10.780,-0.243,1.049,,,,1.0865,-4.4637
10.800,-0.220,0.952,,,,1.2043,-5.0527
10.820,-0.195,0.845,,,,1.2828,-5.4847
10.840,-0.168,0.730,,,,1.3221,-5.7596
10.860,-0.141,0.613,,,,1.3352,-5.8774
10.880,-0.115,0.493,,,,1.3221,-5.8512
10.900,-0.088,0.377,,,,1.2828,-5.6941
10.920,-0.063,0.264,,,,1.2174,-5.4193
10.940,-0.039,0.159,,,,1.1126,-5.0396
10.960,-0.017,0.061,,,,0.9817,-4.5553
10.980,2.845E-16,-0.025,,,,0.8247,-3.9532
11.000,0.016,-0.099,,,,0.6414,-3.2725
11.020,0.027,-0.156,,,,0.4451,-2.5264
11.040,0.033,-0.201,,,,0.2356,-1.7410
11.060,0.036,-0.226,0.1698,,,0.0393,-0.9163
11.080,0.035,-0.237,,,,-0.1571,-0.0785
11.100,0.030,-0.229,,,,-0.3665,0.7592
11.120,0.020,-0.207,,,,-0.5629,1.5970
11.140,0.006,-0.165,,,,-0.7461,2.3955
11.160,-0.009,-0.110,,,,-0.9032,3.1547
11.180,-0.030,-0.039,,,,-1.0472,3.8354
11.200,-0.052,0.046,,,,-1.1650,4.4506
11.220,-0.077,0.140,,,,-1.2566,4.9611
11.240,-0.102,0.245,,,,-1.3221,5.3800
11.260,-0.130,0.357,,,,-1.3483,5.6941
11.280,-0.157,0.474,,,,-1.3352,5.8643
11.300,-0.184,0.594,,,,-1.2828,5.8905
11.320,-0.209,0.712,,,,-1.2174,5.7727
11.340,-0.232,0.826,,,,-1.1257,5.5109
11.360,-0.254,0.935,,,,-1.0079,5.1051
11.380,-0.273,1.032,,,,-0.8639,4.5553
11.400,-0.289,1.118,,,,-0.6938,3.8746
11.420,-0.302,1.189,,,,-0.4974,3.0761
11.440,-0.309,1.243,,,,-0.2749,2.1729
11.460,-0.313,1.277,,,,-0.0524,1.2043
11.480,-0.311,1.291,,1.2500,1.2437,0.1571,0.1833
11.500,-0.306,1.285,,,,0.3534,-0.8378
11.520,-0.297,1.257,,,,0.5498,-1.8326
11.540,-0.284,1.211,,,,0.7461,-2.7620
11.560,-0.267,1.145,,,,0.9163,-3.5867
11.580,-0.247,1.065,,,,1.0603,-4.3066
11.600,-0.225,0.972,,,,1.1781,-4.9087
11.620,-0.199,0.867,,,,1.2697,-5.3931
11.640,-0.173,0.754,,,,1.3352,-5.7334
11.660,-0.146,0.636,,,,1.3614,-5.8905
11.680,-0.118,0.515,,,,1.3483,-5.8905
11.700,-0.091,0.399,,,,1.2959,-5.7465
11.720,-0.066,0.284,,,,1.2174,-5.4847
11.740,-0.042,0.178,,,,1.1257,-5.1051
11.760,-0.020,0.079,,,,1.0079,-4.6208
11.780,-0.002,-0.008,,,,0.8508,-4.0579
11.800,0.014,-0.085,,,,0.6676,-3.4165
11.820,0.025,-0.146,,,,0.4712,-2.6965
11.840,0.033,-0.193,,,,0.2749,-1.9111
11.860,0.036,-0.223,0.1698,,,0.0785,-1.0865
11.880,0.036,-0.237,,,,-0.1178,-0.2356
11.900,0.031,-0.232,,,,-0.3142,0.6152
11.920,0.024,-0.212,,,,-0.5236,1.4530
11.940,0.011,-0.174,,,,-0.7199,2.2384
11.960,-0.006,-0.121,,,,-0.8901,2.9845
11.980,-0.025,-0.055,,,,-1.0210,3.6914
12.000,-0.047,0.027,,,,-1.1388,4.3459
12.020,-0.071,0.121,,,,-1.2435,4.8957
12.040,-0.097,0.225,,,,-1.3090,5.3145
12.060,-0.124,0.335,,,,-1.3352,5.6287
12.080,-0.151,0.451,,,,-1.3352,5.8381
12.100,-0.178,0.570,,,,-1.3090,5.9036
12.120,-0.204,0.690,,,,-1.2435,5.8120
12.140,-0.228,0.804,,,,-1.1519,5.5763
12.160,-0.250,0.914,,,,-1.0341,5.1967
12.180,-0.270,1.015,,,,-0.8901,4.6731
12.200,-0.286,1.103,,,,-0.7199,4.0055
12.220,-0.298,1.177,,,,-0.5367,3.2201
12.240,-0.308,1.233,,,,-0.3403,2.3431
12.260,-0.313,1.271,,,,-0.1178,1.4006
12.280,-0.313,1.290,,1.2500,1.2423,0.1047,0.4058
12.300,-0.308,1.288,,,,0.3142,-0.6152
12.320,-0.300,1.264,,,,0.5105,-1.6232
12.340,-0.287,1.222,,,,0.7069,-2.5656
12.360,-0.272,1.161,,,,0.8901,-3.4165
12.380,-0.251,1.084,,,,1.0341,-4.1626
12.400,-0.229,0.993,,,,1.1519,-4.7909
12.420,-0.206,0.891,,,,1.2435,-5.3014
12.440,-0.179,0.779,,,,1.3221,-5.6549
12.460,-0.152,0.661,,,,1.3614,-5.8512
12.480,-0.124,0.543,,,,1.3483,-5.8905
12.500,-0.097,0.424,,,,1.3090,-5.7858
12.520,-0.072,0.309,,,,1.2435,-5.5502
12.540,-0.047,0.201,,,,1.1519,-5.1967
12.560,-0.025,0.101,,,,1.0341,-4.7386
12.580,-0.006,0.009,,,,0.8901,-4.1888
12.600,0.011,-0.068,,,,0.7199,-3.5605
12.620,0.024,-0.134,,,,0.5236,-2.8536
12.640,0.031,-0.184,,,,0.3272,-2.0813
12.660,0.036,-0.217,,,,0.1309,-1.2697
12.680,0.038,-0.234,0.1674,,,-0.0785,-0.4581
12.700,0.033,-0.236,,,,-0.2880,0.3665
12.720,0.025,-0.220,,,,-0.4843,1.2174
12.740,0.014,-0.187,,,,-0.6676,2.0551
12.760,-0.002,-0.137,,,,-0.8378,2.8405
12.780,-0.020,-0.072,,,,-0.9948,3.5605
12.800,-0.041,0.006,,,,-1.1257,4.1757
12.820,-0.066,0.097,,,,-1.2305,4.7255
12.840,-0.091,0.195,,,,-1.2959,5.1967
12.860,-0.118,0.306,,,,-1.3221,5.5632
12.880,-0.145,0.421,,,,-1.3352,5.7989
12.900,-0.171,0.539,,,,-1.3221,5.8905
12.920,-0.198,0.658,,,,-1.2828,5.8643
12.940,-0.223,0.776,,,,-1.2043,5.6549
12.960,-0.247,0.888,,,,-1.0865,5.2884
12.980,-0.267,0.988,,,,-0.9294,4.7909
13.000,-0.284,1.081,,,,-0.7592,4.1888
13.020,-0.297,1.158,,,,-0.5760,3.4558
13.040,-0.308,1.221,,,,-0.3796,2.5918
13.060,-0.313,1.263,,,,-0.1702,1.6624
13.080,-0.314,1.286,,,,0.0524,0.6676
13.100,-0.311,1.291,,1.2195,1.2411,0.2618,-0.3403
13.120,-0.303,1.272,,,,0.4712,-1.3614
13.140,-0.292,1.236,,,,0.6676,-2.3300
13.160,-0.276,1.178,,,,0.8508,-3.2070
13.180,-0.258,1.106,,,,1.0079,-3.9794
13.200,-0.236,1.018,,,,1.1257,-4.6339
13.220,-0.212,0.919,,,,1.2174,-5.1705
13.240,-0.187,0.809,,,,1.2959,-5.5502
13.260,-0.160,0.694,,,,1.3483,-5.7858
13.280,-0.132,0.576,,,,1.3614,-5.8774
13.300,-0.105,0.457,,,,1.3352,-5.8381
13.320,-0.079,0.341,,,,1.2828,-5.6418
13.340,-0.053,0.229,,,,1.2043,-5.3145
13.360,-0.030,0.127,,,,1.0865,-4.8826
13.380,-0.009,0.033,,,,0.9294,-4.3459
13.400,0.008,-0.049,,,,0.7592,-3.7306
13.420,0.020,-0.116,,,,0.5760,-3.0369
13.440,0.031,-0.171,,,,0.3796,-2.3038
13.460,0.036,-0.209,,,,0.1833,-1.5184
13.480,0.038,-0.232,0.1719,,,-0.0131,-0.6938
13.500,0.036,-0.237,,,,-0.2094,0.1571
13.520,0.030,-0.226,,,,-0.4189,1.0079
13.540,0.019,-0.196,,,,-0.6283,1.8326
13.560,0.005,-0.152,,,,-0.8116,2.6049
13.580,-0.014,-0.091,,,,-0.9556,3.3249
13.600,-0.035,-0.019,,,,-1.0734,3.9924
13.620,-0.057,0.069,,,,-1.1781,4.5946
13.640,-0.082,0.167,,,,-1.2828,5.0920
13.660,-0.108,0.275,,,,-1.3483,5.4716
13.680,-0.137,0.386,,,,-1.3614,5.7334
13.700,-0.163,0.506,,,,-1.3352,5.8774
13.720,-0.190,0.624,,,,-1.2828,5.8905
13.740,-0.215,0.743,,,,-1.2174,5.7334
13.760,-0.239,0.856,,,,-1.1126,5.4193
13.780,-0.261,0.961,,,,-0.9817,4.9480
13.800,-0.278,1.056,,,,-0.8247,4.3590
13.820,-0.294,1.137,,,,-0.6414,3.6652
13.840,-0.305,1.203,,,,-0.4451,2.8536
13.860,-0.311,1.253,,,,-0.2356,1.9373
13.880,-0.314,1.282,,,,-0.0262,0.9556
13.900,-0.313,1.291,,1.2500,1.2401,0.1963,-0.0524
13.920,-0.306,1.280,,,,0.4189,-1.0472
13.940,-0.295,1.249,,,,0.6152,-2.0289
13.960,-0.281,1.199,,,,0.7854,-2.9583
13.980,-0.264,1.129,,,,0.9425,-3.7830
14.000,-0.243,1.045,,,,1.0865,-4.4637
14.020,-0.220,0.949,,,,1.2043,-5.0135
14.040,-0.195,0.844,,,,1.2828,-5.4454
14.060,-0.168,0.729,,,,1.3352,-5.7465
14.080,-0.141,0.611,,,,1.3614,-5.8643
14.100,-0.113,0.492,,,,1.3483,-5.8381
14.120,-0.086,0.377,,,,1.2959,-5.6941
14.140,-0.061,0.262,,,,1.2174,-5.4323
14.160,-0.038,0.157,,,,1.1126,-5.0527
14.180,-0.016,0.060,,,,0.9817,-4.5422
14.200,0.002,-0.027,,,,0.8247,-3.9401
14.220,0.017,-0.099,,,,0.6414,-3.2463
14.240,0.028,-0.157,,,,0.4451,-2.5002
14.260,0.035,-0.199,,,,0.2356,-1.7279
14.280,0.038,-0.226,0.1718,,,0.0393,-0.9294
14.300,0.036,-0.237,,,,-0.1571,-0.1047
14.320,0.031,-0.231,,,,-0.3665,0.7461
14.340,0.022,-0.207,,,,-0.5629,1.5970
14.360,0.008,-0.167,,,,-0.7461,2.3955
14.380,-0.008,-0.110,,,,-0.9032,3.1416
14.400,-0.028,-0.041,,,,-1.0472,3.8354
14.420,-0.050,0.044,,,,-1.1650,4.4506
14.440,-0.075,0.140,,,,-1.2566,4.9611
14.460,-0.101,0.243,,,,-1.3221,5.3669
14.480,-0.129,0.355,,,,-1.3483,5.6680
14.500,-0.156,0.473,,,,-1.3483,5.8512
14.520,-0.182,0.591,,,,-1.3090,5.8905
14.540,-0.209,0.710,,,,-1.2435,5.7858
14.560,-0.232,0.825,,,,-1.1388,5.5240
14.580,-0.254,0.933,,,,-1.0079,5.1051
14.600,-0.273,1.030,,,,-0.8639,4.5553
14.620,-0.289,1.117,,,,-0.6938,3.8746
14.640,-0.302,1.188,,,,-0.4974,3.0761
14.660,-0.309,1.241,,,,-0.2880,2.1729
14.680,-0.313,1.275,,,,-0.0785,1.2174
14.700,-0.313,1.290,,1.2500,1.2406,0.1309,0.2356
14.720,-0.308,1.285,,,,0.3403,-0.7723
14.740,-0.298,1.260,,,,0.5498,-1.7671
14.760,-0.286,1.213,,,,0.7461,-2.7227
14.780,-0.269,1.150,,,,0.9163,-3.5736
14.800,-0.248,1.068,,,,1.0603,-4.2935
14.820,-0.226,0.975,,,,1.1781,-4.8957
14.840,-0.201,0.872,,,,1.2697,-5.3538
14.860,-0.174,0.759,,,,1.3352,-5.6811
14.880,-0.148,0.642,,,,1.3614,-5.8512
14.900,-0.119,0.523,,,,1.3483,-5.8643
14.920,-0.093,0.405,,,,1.2959,-5.7465
14.940,-0.068,0.292,,,,1.2174,-5.4978
14.960,-0.044,0.184,,,,1.1257,-5.1444
14.980,-0.022,0.085,,,,1.0079,-4.6731
15.000,-0.003,-0.005,,,,0.8639,-4.0972
15.020,0.013,-0.080,,,,0.6938,-3.4427
15.040,0.025,-0.143,,,,0.5105,-2.7227
15.060,0.033,-0.190,,,,0.3142,-1.9504
15.080,0.038,-0.221,0.1715,,,0.1047,-1.1388
15.100,0.038,-0.236,,,,-0.1178,-0.3011
15.120,0.033,-0.234,,,,-0.3272,0.5498
15.140,0.024,-0.214,,,,-0.5236,1.3744
15.160,0.013,-0.178,,,,-0.7069,2.1729
15.180,-0.005,-0.127,,,,-0.8770,2.9322
15.200,-0.024,-0.060,,,,-1.0210,3.6390
15.220,-0.046,0.020,,,,-1.1257,4.2804
15.240,-0.069,0.112,,,,-1.2305,4.8171
15.260,-0.094,0.215,,,,-1.3090,5.2622
15.280,-0.123,0.324,,,,-1.3483,5.6025
15.300,-0.149,0.440,,,,-1.3483,5.8250
15.320,-0.176,0.559,,,,-1.3090,5.9036
15.340,-0.203,0.679,,,,-1.2566,5.8120
15.360,-0.226,0.793,,,,-1.1781,5.5894
15.380,-0.250,0.903,,,,-1.0603,5.2360
15.400,-0.270,1.005,,,,-0.9032,4.7255
15.420,-0.286,1.095,,,,-0.7199,4.0710
15.440,-0.298,1.169,,,,-0.5367,3.2987
15.460,-0.308,1.228,,,,-0.3534,2.4347
15.480,-0.313,1.268,,,,-0.1440,1.4923
15.500,-0.314,1.288,,1.2500,1.2392,0.0785,0.5105
15.520,-0.309,1.288,,,,0.3011,-0.4843
15.540,-0.302,1.269,,,,0.5105,-1.4923
15.560,-0.289,1.228,,,,0.6938,-2.4609
15.580,-0.273,1.169,,,,0.8639,-3.3510
15.600,-0.254,1.093,,,,1.0079,-4.1233
15.620,-0.232,1.002,,,,1.1388,-4.7517
15.640,-0.209,0.900,,,,1.2435,-5.2491
15.660,-0.182,0.792,,,,1.3221,-5.6025
15.680,-0.156,0.674,,,,1.3614,-5.7989
15.700,-0.127,0.556,,,,1.3614,-5.8512
15.720,-0.101,0.440,,,,1.3221,-5.7727
15.740,-0.074,0.324,,,,1.2566,-5.5894
15.760,-0.050,0.214,,,,1.1650,-5.2622
15.780,-0.027,0.112,,,,1.0472,-4.7909
15.800,-0.008,0.020,,,,0.9032,-4.2412
15.820,0.009,-0.058,,,,0.7330,-3.6259
15.840,0.022,-0.126,,,,0.5629,-2.9452
15.860,0.031,-0.178,,,,0.3665,-2.1860
15.880,0.038,-0.214,0.1719,,,0.1571,-1.3744
15.900,0.038,-0.232,,,,-0.0524,-0.5629
15.920,0.035,-0.236,,,,-0.2487,0.2749
15.940,0.028,-0.223,,,,-0.4451,1.0996
15.960,0.017,-0.190,,,,-0.6545,1.9242
15.980,0.002,-0.146,,,,-0.8378,2.6965
16.000,-0.017,-0.082,,,,-0.9817,3.4165
16.020,-0.038,-0.008,,,,-1.0996,4.0710
16.040,-0.061,0.082,,,,-1.2043,4.6339
16.060,-0.086,0.179,,,,-1.2959,5.1313
16.080,-0.113,0.287,,,,-1.3483,5.5109
16.100,-0.141,0.402,,,,-1.3614,5.7596
16.120,-0.168,0.520,,,,-1.3352,5.8774
16.140,-0.195,0.638,,,,-1.2828,5.8643
16.160,-0.220,0.757,,,,-1.2043,5.6941
16.180,-0.243,0.869,,,,-1.0996,5.3669
16.200,-0.264,0.972,,,,-0.9687,4.8957
16.220,-0.283,1.067,,,,-0.8116,4.3066
16.240,-0.297,1.147,,,,-0.6283,3.5867
16.260,-0.308,1.211,,,,-0.4189,2.7358
16.280,-0.314,1.258,,,,-0.1963,1.8064
16.300,-0.316,1.283,,,,0.0262,0.8247
16.320,-0.313,1.291,,1.2195,1.2388,0.2356,-0.1702
16.340,-0.306,1.277,,,,0.4320,-1.1650
16.360,-0.295,1.244,,,,0.6283,-2.1468
16.380,-0.281,1.191,,,,0.8116,-3.0500
16.400,-0.262,1.120,,,,0.9687,-3.8485
16.420,-0.242,1.035,,,,1.1126,-4.5291
16.440,-0.218,0.938,,,,1.2305,-5.0789
16.460,-0.192,0.829,,,,1.3090,-5.4847
16.480,-0.165,0.716,,,,1.3483,-5.7465
16.500,-0.138,0.598,,,,1.3614,-5.8774
16.520,-0.110,0.479,,,,1.3483,-5.8512
16.540,-0.083,0.361,,,,1.2959,-5.6680
16.560,-0.058,0.251,,,,1.2043,-5.3669
16.580,-0.035,0.146,,,,1.0996,-4.9611
16.600,-0.014,0.050,,,,0.9687,-4.4506
16.620,0.005,-0.033,,,,0.8116,-3.8354
16.640,0.019,-0.104,,,,0.6283,-3.1678
16.660,0.030,-0.160,,,,0.4320,-2.4609
16.680,0.036,-0.203,,,,0.2356,-1.6886
16.700,0.039,-0.229,0.1700,,,0.0262,-0.8639
16.720,0.038,-0.237,,,,-0.1833,-0.0131
16.740,0.031,-0.229,,,,-0.3927,0.8378
16.760,0.022,-0.204,,,,-0.5890,1.6624
16.780,0.008,-0.162,,,,-0.7723,2.4478
16.800,-0.009,-0.105,,,,-0.9294,3.1809
16.820,-0.030,-0.035,,,,-1.0603,3.8485
16.840,-0.052,0.050,,,,-1.1781,4.4637
16.860,-0.077,0.145,,,,-1.2697,4.9873
16.880,-0.104,0.251,,,,-1.3221,5.3931
16.900,-0.130,0.363,,,,-1.3352,5.6811
16.920,-0.157,0.479,,,,-1.3352,5.8250
16.940,-0.184,0.598,,,,-1.3090,5.8512
16.960,-0.210,0.715,,,,-1.2435,5.7334
16.980,-0.234,0.829,,,,-1.1388,5.4847
17.000,-0.256,0.936,,,,-1.0079,5.0920
17.020,-0.275,1.035,,,,-0.8639,4.5422
17.040,-0.291,1.120,,,,-0.6938,3.8615
17.060,-0.303,1.191,,,,-0.4974,3.0500
17.080,-0.311,1.244,,,,-0.2880,2.1468
17.100,-0.314,1.277,,,,-0.0785,1.1781
17.120,-0.314,1.291,,1.2500,1.2393,0.1309,0.1833
17.140,-0.309,1.285,,,,0.3534,-0.8116
17.160,-0.300,1.258,,,,0.5629,-1.7933
17.180,-0.286,1.213,,,,0.7461,-2.7227
17.200,-0.270,1.148,,,,0.9163,-3.5605
17.220,-0.250,1.068,,,,1.0734,-4.2673
17.240,-0.226,0.975,,,,1.2043,-4.8564
17.260,-0.201,0.873,,,,1.2828,-5.3276
17.280,-0.174,0.760,,,,1.3352,-5.6680
17.300,-0.148,0.644,,,,1.3614,-5.8512
17.320,-0.119,0.525,,,,1.3483,-5.8643
17.340,-0.093,0.407,,,,1.3090,-5.7465
17.360,-0.068,0.294,,,,1.2435,-5.4978
17.380,-0.042,0.185,,,,1.1519,-5.1313
17.400,-0.020,0.086,,,,1.0210,-4.6600
17.420,-0.002,-0.002,,,,0.8639,-4.0841
17.440,0.014,-0.079,,,,0.6938,-3.4427
17.460,0.027,-0.140,,,,0.5105,-2.7358
17.480,0.035,-0.188,,,,0.3142,-1.9766
17.500,0.039,-0.220,0.1736,,,0.1047,-1.1912
17.520,0.039,-0.236,,,,-0.1047,-0.3665
17.540,0.035,-0.236,,,,-0.3142,0.4843
17.560,0.027,-0.217,,,,-0.5105,1.3352
17.580,0.014,-0.181,,,,-0.6938,2.1337
17.600,-0.002,-0.130,,,,-0.8639,2.8667
17.620,-0.020,-0.066,,,,-1.0210,3.5736
17.640,-0.042,0.013,,,,-1.1519,4.2281
17.660,-0.068,0.105,,,,-1.2435,4.7778
17.680,-0.093,0.206,,,,-1.3090,5.2098
17.700,-0.119,0.314,,,,-1.3483,5.5502
17.720,-0.148,0.429,,,,-1.3614,5.7858
17.740,-0.174,0.548,,,,-1.3352,5.8774
17.760,-0.201,0.666,,,,-1.2828,5.8120
17.780,-0.226,0.782,,,,-1.2043,5.6156
17.800,-0.250,0.892,,,,-1.0865,5.2622
17.820,-0.270,0.996,,,,-0.9294,4.7648
17.840,-0.287,1.084,,,,-0.7461,4.1364
17.860,-0.300,1.162,,,,-0.5629,3.3903
17.880,-0.309,1.222,,,,-0.3796,2.5395
17.900,-0.316,1.264,,,,-0.1833,1.5970
17.920,-0.317,1.286,,,,0.0393,0.6283
17.940,-0.314,1.290,,1.2195,1.2383,0.2749,-0.3665
17.960,-0.306,1.272,,,,0.4974,-1.3744
17.980,-0.294,1.235,,,,0.6938,-2.3562
18.000,-0.278,1.177,,,,0.8639,-3.2332
18.020,-0.259,1.103,,,,1.0079,-3.9924
18.040,-0.237,1.016,,,,1.1388,-4.6339
18.060,-0.214,0.916,,,,1.2435,-5.1575
18.080,-0.187,0.807,,,,1.3221,-5.5371
18.100,-0.160,0.693,,,,1.3614,-5.7727
18.120,-0.132,0.575,,,,1.3614,-5.8774
18.140,-0.105,0.456,,,,1.3352,-5.8250
18.160,-0.079,0.339,,,,1.2828,-5.6287
18.180,-0.053,0.229,,,,1.2043,-5.3014
18.200,-0.030,0.126,,,,1.0865,-4.8695
18.220,-0.009,0.033,,,,0.9425,-4.3328
18.240,0.008,-0.049,,,,0.7723,-3.7176
18.260,0.022,-0.116,,,,0.5890,-3.0369
18.280,0.031,-0.171,,,,0.3927,-2.2907
18.300,0.038,-0.209,,,,0.1963,-1.5053
18.320,0.039,-0.231,0.1704,,,-1.7347E-16,-0.6938
18.340,0.038,-0.237,,,,-0.2094,0.1309
18.360,0.031,-0.226,,,,-0.4189,0.9687
18.380,0.020,-0.198,,,,-0.6283,1.7933
18.400,0.006,-0.154,,,,-0.8116,2.5656
18.420,-0.013,-0.094,,,,-0.9687,3.2856
18.440,-0.033,-0.022,,,,-1.0996,3.9532
18.460,-0.057,0.064,,,,-1.1912,4.5422
18.480,-0.082,0.162,,,,-1.2697,5.0266
18.500,-0.107,0.267,,,,-1.3221,5.4062
18.520,-0.135,0.379,,,,-1.3483,5.6811
18.540,-0.162,0.496,,,,-1.3483,5.8381
18.560,-0.188,0.614,,,,-1.3090,5.8643
18.580,-0.215,0.732,,,,-1.2435,5.7334
18.600,-0.239,0.847,,,,-1.1388,5.4323
18.620,-0.261,0.952,,,,-0.9948,4.9742
18.640,-0.280,1.046,,,,-0.8378,4.4113
18.660,-0.294,1.129,,,,-0.6545,3.7306
18.680,-0.306,1.199,,,,-0.4581,2.9191
18.700,-0.313,1.247,,,,-0.2487,2.0159
18.720,-0.316,1.279,,,,-0.0393,1.0734
18.740,-0.314,1.291,,1.2500,1.2359,0.1702,0.0916
18.760,-0.309,1.283,,,,0.3927,-0.9163
18.780,-0.298,1.253,,,,0.6021,-1.8980
18.800,-0.284,1.206,,,,0.7854,-2.8143
18.820,-0.267,1.140,,,,0.9425,-3.6390
18.840,-0.247,1.059,,,,1.0865,-4.3459
18.860,-0.223,0.964,,,,1.2043,-4.9218
18.880,-0.198,0.861,,,,1.2828,-5.3669
18.900,-0.171,0.748,,,,1.3352,-5.6680
18.920,-0.145,0.631,,,,1.3614,-5.8250
18.940,-0.116,0.514,,,,1.3614,-5.8250
18.960,-0.090,0.396,,,,1.3221,-5.6941
18.980,-0.063,0.284,,,,1.2435,-5.4454
19.000,-0.039,0.178,,,,1.1388,-5.0789
19.020,-0.017,0.079,,,,1.0079,-4.6208
19.040,0.002,-0.008,,,,0.8508,-4.0448
19.060,0.017,-0.085,,,,0.6676,-3.3903
19.080,0.028,-0.145,,,,0.4843,-2.6704
19.100,0.036,-0.192,,,,0.3011,-1.8980
19.120,0.041,-0.221,0.1755,,,0.1047,-1.1126
19.140,0.041,-0.236,,,,-0.1178,-0.2880
19.160,0.036,-0.234,,,,-0.3403,0.5498
19.180,0.027,-0.214,,,,-0.5367,1.3875
19.200,0.014,-0.178,,,,-0.7199,2.1729
19.220,-0.002,-0.126,,,,-0.8901,2.9060
19.240,-0.022,-0.061,,,,-1.0341,3.5997
19.260,-0.044,0.019,,,,-1.1519,4.2412
19.280,-0.068,0.110,,,,-1.2435,4.8040
19.300,-0.094,0.212,,,,-1.3221,5.2491
19.320,-0.121,0.322,,,,-1.3614,5.5763
19.340,-0.149,0.437,,,,-1.3614,5.7596
19.360,-0.176,0.554,,,,-1.3352,5.8250
19.380,-0.203,0.671,,,,-1.2828,5.7727
19.400,-0.228,0.787,,,,-1.2043,5.5763
19.420,-0.251,0.897,,,,-1.0865,5.2360
19.440,-0.272,0.997,,,,-0.9294,4.7386
19.460,-0.289,1.089,,,,-0.7592,4.1103
19.480,-0.302,1.164,,,,-0.5760,3.3641
19.500,-0.313,1.224,,,,-0.3796,2.5002
19.520,-0.317,1.266,,,,-0.1571,1.5708
19.540,-0.319,1.286,,,,0.0785,0.5890
19.560,-0.314,1.290,,1.2195,1.2335,0.2880,-0.4058
19.580,-0.306,1.271,,,,0.4843,-1.4006
19.600,-0.295,1.233,,,,0.6676,-2.3693
19.620,-0.280,1.175,,,,0.8508,-3.2463
19.640,-0.261,1.101,,,,1.0210,-4.0055
19.660,-0.239,1.013,,,,1.1650,-4.6469
19.680,-0.214,0.914,,,,1.2697,-5.1705
19.700,-0.187,0.804,,,,1.3352,-5.5371
19.720,-0.160,0.690,,,,1.3614,-5.7596
19.740,-0.132,0.573,,,,1.3614,-5.8381
19.760,-0.105,0.454,,,,1.3352,-5.7858
19.780,-0.079,0.339,,,,1.2828,-5.6025
19.800,-0.053,0.229,,,,1.2043,-5.2884
