"Time (s) Run #10","Angle, Ch P1 (rad) Run #10","Angle, Ch P2 (rad) Run #10","AngleAmp (rad) Run #10","DrivingFrequency (Hz) Run #10","freq (Hz) Run #10","AngVel (rad/s) Run #10","DriverAngleVel (rad/s) Run #10"
10.020,-0.053,0.250,,,,1.0865,-5.6418
10.040,-0.031,0.137,,,,0.9948,-5.6025
10.060,-0.013,0.024,,,,0.8770,-5.4454
10.080,0.003,-0.083,,,,0.7330,-5.1575
10.100,0.017,-0.184,,,,0.5760,-4.7517
10.120,0.027,-0.275,,,,0.4058,-4.2542
10.140,0.033,-0.355,,,,0.2356,-3.6783
10.160,0.036,-0.423,0.1560,,,0.0654,-3.0500
10.180,0.036,-0.478,,,,-0.1178,-2.3824
10.200,0.031,-0.518,,,,-0.3011,-1.6755
10.220,0.024,-0.545,,,,-0.4712,-0.9163
10.240,0.013,-0.556,,,,-0.6152,-0.1178
10.260,-0.002,-0.550,,,,-0.7461,0.6807
10.280,-0.017,-0.528,,,,-0.8770,1.4399
10.300,-0.036,-0.492,,,,-0.9948,2.1729
10.320,-0.058,-0.441,,,,-1.0865,2.8667
10.340,-0.080,-0.375,,,,-1.1388,3.5212
10.360,-0.104,-0.300,,,,-1.1650,4.1103
10.380,-0.127,-0.210,,,,-1.1781,4.6339
10.400,-0.151,-0.113,,,,-1.1650,5.0658
10.420,-0.174,-0.006,,,,-1.1388,5.3669
10.440,-0.196,0.104,,,,-1.0734,5.5502
10.460,-0.218,0.217,,,,-0.9817,5.6156
10.480,-0.236,0.330,,,,-0.8639,5.5502
10.500,-0.253,0.441,,,,-0.7330,5.3538
10.520,-0.265,0.545,,,,-0.5890,5.0658
10.540,-0.276,0.644,,,,-0.4189,4.6862
10.560,-0.283,0.735,,,,-0.2487,4.1757
10.580,-0.286,0.814,,,,-0.0654,3.5081
10.600,-0.286,0.877,,,,0.1178,2.7358
10.620,-0.281,0.924,,,,0.3011,1.8980
10.640,-0.273,0.953,,,,0.4712,1.0079
10.660,-0.262,0.964,,1.1905,1.1929,0.6283,0.0785
10.680,-0.248,0.957,,,,0.7854,-0.8639
10.700,-0.231,0.930,,,,0.9163,-1.7802
10.720,-0.210,0.884,,,,1.0210,-2.6311
10.740,-0.190,0.823,,,,1.0996,-3.3903
10.760,-0.167,0.748,,,,1.1650,-4.0579
10.780,-0.143,0.660,,,,1.2174,-4.6077
10.800,-0.118,0.561,,,,1.2305,-5.0396
10.820,-0.093,0.457,,,,1.2043,-5.3538
10.840,-0.069,0.346,,,,1.1388,-5.5502
10.860,-0.047,0.232,,,,1.0603,-5.6287
10.880,-0.027,0.119,,,,0.9687,-5.5763
10.900,-0.008,0.008,,,,0.8508,-5.4062
10.920,0.008,-0.099,,,,0.7069,-5.1051
10.940,0.020,-0.198,,,,0.5498,-4.6862
10.960,0.030,-0.287,,,,0.3796,-4.1757
10.980,0.036,-0.366,,,,0.2094,-3.5997
11.000,0.038,-0.432,0.1573,,,0.0393,-2.9583
11.020,0.038,-0.485,,,,-0.1440,-2.2646
11.040,0.033,-0.523,,,,-0.3272,-1.5446
11.060,0.024,-0.547,,,,-0.4974,-0.7985
11.080,0.013,-0.556,,,,-0.6414,-0.0262
11.100,-0.002,-0.548,,,,-0.7854,0.7723
11.120,-0.019,-0.525,,,,-0.9163,1.5446
11.140,-0.039,-0.485,,,,-1.0210,2.2777
11.160,-0.060,-0.434,,,,-1.0996,2.9714
11.180,-0.083,-0.366,,,,-1.1519,3.6128
11.200,-0.107,-0.287,,,,-1.1781,4.1757
11.220,-0.130,-0.198,,,,-1.1781,4.6731
11.240,-0.154,-0.101,,,,-1.1650,5.0920
11.260,-0.178,0.008,,,,-1.1257,5.4062
11.280,-0.199,0.118,,,,-1.0603,5.5894
11.300,-0.220,0.232,,,,-0.9687,5.6287
11.320,-0.239,0.346,,,,-0.8639,5.5632
11.340,-0.254,0.456,,,,-0.7330,5.3669
11.360,-0.269,0.562,,,,-0.5760,5.0527
11.380,-0.278,0.660,,,,-0.4058,4.6208
11.400,-0.284,0.748,,,,-0.2225,4.0710
11.420,-0.287,0.825,,,,-0.0393,3.4034
11.440,-0.286,0.886,,,,0.1440,2.6180
11.460,-0.281,0.930,,,,0.3272,1.7541
11.480,-0.273,0.957,,,,0.4974,0.8378
11.500,-0.261,0.964,,1.1905,1.1926,0.6545,-0.1047
11.520,-0.247,0.952,,,,0.7985,-1.0472
11.540,-0.229,0.922,,,,0.9294,-1.9635
11.560,-0.209,0.873,,,,1.0472,-2.8143
11.580,-0.187,0.807,,,,1.1257,-3.5867
11.600,-0.163,0.729,,,,1.1781,-4.2412
11.620,-0.140,0.636,,,,1.2043,-4.7778
11.640,-0.115,0.536,,,,1.2043,-5.1836
11.660,-0.091,0.427,,,,1.1781,-5.4716
11.680,-0.068,0.316,,,,1.1257,-5.6418
11.700,-0.046,0.199,,,,1.0603,-5.6680
11.720,-0.025,0.086,,,,0.9556,-5.5632
11.740,-0.006,-0.024,,,,0.8247,-5.3276
11.760,0.008,-0.129,,,,0.6676,-5.0004
11.780,0.020,-0.225,,,,0.5105,-4.5684
11.800,0.028,-0.313,,,,0.3534,-4.0448
11.820,0.035,-0.388,,,,0.1702,-3.4427
11.840,0.036,-0.451,0.1561,,,-0.0131,-2.7620
11.860,0.033,-0.500,,,,-0.1963,-2.0551
11.880,0.028,-0.533,,,,-0.3665,-1.3090
11.900,0.019,-0.553,,,,-0.5367,-0.5367
11.920,0.006,-0.554,,,,-0.6938,0.2618
11.940,-0.009,-0.542,,,,-0.8116,1.0603
11.960,-0.027,-0.512,,,,-0.9163,1.8064
11.980,-0.046,-0.468,,,,-1.0210,2.5264
12.000,-0.068,-0.412,,,,-1.1126,3.2070
12.020,-0.091,-0.339,,,,-1.1650,3.8485
12.040,-0.115,-0.256,,,,-1.1781,4.3982
12.060,-0.138,-0.162,,,,-1.1650,4.8433
12.080,-0.162,-0.061,,,,-1.1388,5.1967
12.100,-0.184,0.047,,,,-1.0865,5.4585
12.120,-0.206,0.159,,,,-1.0210,5.6156
12.140,-0.225,0.273,,,,-0.9294,5.6287
12.160,-0.243,0.386,,,,-0.7985,5.4978
12.180,-0.258,0.495,,,,-0.6545,5.2491
12.200,-0.269,0.597,,,,-0.4974,4.8957
12.220,-0.278,0.693,,,,-0.3403,4.4375
12.240,-0.283,0.776,,,,-0.1571,3.8485
12.260,-0.284,0.848,,,,0.0262,3.1285
12.280,-0.281,0.903,,,,0.1963,2.3169
12.300,-0.276,0.941,,,,0.3796,1.4399
12.320,-0.267,0.961,,,,0.5629,0.5236
12.340,-0.253,0.963,,1.1905,1.1923,0.7199,-0.4189
12.360,-0.237,0.944,,,,0.8378,-1.3352
12.380,-0.220,0.908,,,,0.9556,-2.2122
12.400,-0.199,0.856,,,,1.0734,-3.0369
12.420,-0.176,0.785,,,,1.1519,-3.7699
12.440,-0.152,0.702,,,,1.1912,-4.3721
12.460,-0.129,0.609,,,,1.2043,-4.8564
12.480,-0.104,0.507,,,,1.2043,-5.2360
12.500,-0.080,0.397,,,,1.1650,-5.4847
12.520,-0.057,0.286,,,,1.0996,-5.5894
12.540,-0.036,0.173,,,,1.0079,-5.5763
12.560,-0.016,0.061,,,,0.8901,-5.4585
12.580,7.980E-17,-0.047,,,,0.7592,-5.2098
12.600,0.014,-0.149,,,,0.6152,-4.8564
12.620,0.025,-0.242,,,,0.4712,-4.4113
12.640,0.033,-0.327,,,,0.3011,-3.9008
12.660,0.038,-0.399,0.1600,,,0.1178,-3.2987
12.680,0.038,-0.460,,,,-0.0654,-2.6311
12.700,0.035,-0.504,,,,-0.2487,-1.9242
12.720,0.028,-0.537,,,,-0.4189,-1.1912
12.740,0.017,-0.553,,,,-0.5760,-0.4320
12.760,0.005,-0.554,,,,-0.7199,0.3534
12.780,-0.011,-0.539,,,,-0.8508,1.1257
12.800,-0.030,-0.509,,,,-0.9687,1.8719
12.820,-0.050,-0.463,,,,-1.0603,2.5656
12.840,-0.072,-0.405,,,,-1.1257,3.2070
12.860,-0.096,-0.335,,,,-1.1781,3.7961
12.880,-0.119,-0.253,,,,-1.2043,4.3459
12.900,-0.145,-0.160,,,,-1.1912,4.8040
12.920,-0.168,-0.058,,,,-1.1519,5.1575
12.940,-0.190,0.047,,,,-1.0996,5.4062
12.960,-0.212,0.159,,,,-1.0341,5.5502
12.980,-0.232,0.272,,,,-0.9294,5.5632
13.000,-0.250,0.383,,,,-0.7985,5.4323
13.020,-0.264,0.490,,,,-0.6545,5.1967
13.040,-0.276,0.592,,,,-0.4974,4.8564
13.060,-0.284,0.686,,,,-0.3272,4.4113
13.080,-0.289,0.770,,,,-0.1571,3.8485
13.100,-0.291,0.842,,,,0.0131,3.1678
13.120,-0.289,0.898,,,,0.2094,2.3824
13.140,-0.283,0.938,,,,0.4058,1.5184
13.160,-0.272,0.960,,,,0.5760,0.6152
13.180,-0.259,0.963,,1.1905,1.1921,0.7199,-0.3011
13.200,-0.243,0.947,,,,0.8508,-1.2043
13.220,-0.225,0.914,,,,0.9817,-2.0682
13.240,-0.204,0.864,,,,1.0865,-2.8929
13.260,-0.181,0.798,,,,1.1650,-3.6390
13.280,-0.157,0.716,,,,1.2174,-4.2542
13.300,-0.132,0.625,,,,1.2435,-4.7386
13.320,-0.107,0.526,,,,1.2435,-5.1182
13.340,-0.082,0.419,,,,1.2043,-5.4062
13.360,-0.058,0.308,,,,1.1388,-5.5632
13.380,-0.036,0.195,,,,1.0472,-5.5894
13.400,-0.016,0.083,,,,0.9294,-5.4847
13.420,0.002,-0.027,,,,0.7985,-5.2622
13.440,0.016,-0.129,,,,0.6545,-4.9349
13.460,0.028,-0.225,,,,0.5105,-4.5160
13.480,0.036,-0.311,,,,0.3403,-4.0055
13.500,0.042,-0.386,0.1642,,,0.1571,-3.4034
13.520,0.042,-0.448,,,,-0.0262,-2.7489
13.540,0.041,-0.496,,,,-0.2094,-2.0551
13.560,0.035,-0.531,,,,-0.3796,-1.3352
13.580,0.025,-0.550,,,,-0.5498,-0.5890
13.600,0.013,-0.554,,,,-0.7069,0.1833
13.620,-0.003,-0.543,,,,-0.8508,0.9687
13.640,-0.022,-0.515,,,,-0.9687,1.7410
13.660,-0.042,-0.473,,,,-1.0472,2.4609
13.680,-0.064,-0.416,,,,-1.1126,3.1154
13.700,-0.086,-0.347,,,,-1.1650,3.7306
13.720,-0.112,-0.267,,,,-1.2043,4.2935
13.740,-0.135,-0.174,,,,-1.2043,4.7778
13.760,-0.160,-0.074,,,,-1.1781,5.1444
13.780,-0.182,0.033,,,,-1.1257,5.4062
13.800,-0.206,0.143,,,,-1.0472,5.5763
13.820,-0.225,0.258,,,,-0.9556,5.6025
13.840,-0.243,0.371,,,,-0.8378,5.4847
13.860,-0.259,0.478,,,,-0.7069,5.2360
13.880,-0.272,0.581,,,,-0.5367,4.9087
13.900,-0.281,0.675,,,,-0.3665,4.4899
13.920,-0.286,0.762,,,,-0.1963,3.9401
13.940,-0.289,0.836,,,,-0.0131,3.2463
13.960,-0.287,0.894,,,,0.1702,2.4478
13.980,-0.281,0.933,,,,0.3534,1.5970
14.000,-0.273,0.958,,,,0.5236,0.7199
14.020,-0.261,0.963,,1.1905,1.1921,0.6938,-0.1963
14.040,-0.245,0.950,,,,0.8508,-1.1257
14.060,-0.226,0.917,,,,0.9687,-2.0159
14.080,-0.206,0.869,,,,1.0603,-2.8405
14.100,-0.184,0.803,,,,1.1388,-3.5605
14.120,-0.160,0.724,,,,1.1912,-4.1888
14.140,-0.135,0.635,,,,1.2174,-4.7124
14.160,-0.112,0.534,,,,1.2174,-5.1313
14.180,-0.086,0.427,,,,1.1912,-5.4323
14.200,-0.063,0.316,,,,1.1388,-5.5894
14.220,-0.041,0.201,,,,1.0472,-5.6156
14.240,-0.020,0.090,,,,0.9425,-5.5109
14.260,-0.003,-0.020,,,,0.8247,-5.2884
14.280,0.013,-0.124,,,,0.6807,-4.9611
14.300,0.025,-0.220,,,,0.5105,-4.5291
14.320,0.033,-0.306,,,,0.3272,-4.0186
14.340,0.038,-0.382,,,,0.1571,-3.4427
14.360,0.039,-0.445,0.1553,,,-0.0131,-2.8013
14.380,0.038,-0.495,,,,-0.1963,-2.1075
14.400,0.031,-0.529,,,,-0.3665,-1.3744
14.420,0.022,-0.550,,,,-0.5236,-0.6152
14.440,0.011,-0.554,,,,-0.6807,0.1571
14.460,-0.005,-0.543,,,,-0.8247,0.9294
14.480,-0.024,-0.517,,,,-0.9425,1.6755
14.500,-0.042,-0.476,,,,-1.0341,2.3955
14.520,-0.064,-0.421,,,,-1.1126,3.0892
14.540,-0.088,-0.352,,,,-1.1650,3.7176
14.560,-0.112,-0.270,,,,-1.1912,4.2673
14.580,-0.135,-0.181,,,,-1.1912,4.7386
14.600,-0.160,-0.080,,,,-1.1650,5.1182
14.620,-0.182,0.027,,,,-1.1126,5.4062
14.640,-0.204,0.137,,,,-1.0472,5.5763
14.660,-0.225,0.251,,,,-0.9687,5.6156
14.680,-0.243,0.364,,,,-0.8508,5.5109
14.700,-0.259,0.473,,,,-0.6938,5.2884
14.720,-0.272,0.576,,,,-0.5236,4.9611
14.740,-0.280,0.674,,,,-0.3534,4.5160
14.760,-0.286,0.759,,,,-0.1833,3.9532
14.780,-0.287,0.833,,,,-0.0131,3.2856
14.800,-0.286,0.892,,,,0.1702,2.5133
14.820,-0.281,0.935,,,,0.3403,1.6362
14.840,-0.272,0.958,,,,0.5105,0.7199
14.860,-0.261,0.963,,1.1905,1.1921,0.6807,-0.2094
14.880,-0.245,0.950,,,,0.8378,-1.1126
14.900,-0.226,0.917,,,,0.9687,-1.9897
14.920,-0.206,0.870,,,,1.0603,-2.8274
14.940,-0.184,0.804,,,,1.1388,-3.5736
14.960,-0.160,0.724,,,,1.1912,-4.2150
14.980,-0.135,0.635,,,,1.2174,-4.7255
15.000,-0.112,0.534,,,,1.2174,-5.1313
15.020,-0.086,0.427,,,,1.1912,-5.4193
15.040,-0.063,0.316,,,,1.1388,-5.5763
15.060,-0.041,0.203,,,,1.0472,-5.6156
15.080,-0.020,0.090,,,,0.9425,-5.5240
15.100,-0.003,-0.020,,,,0.8247,-5.3145
15.120,0.013,-0.124,,,,0.6807,-4.9873
15.140,0.025,-0.221,,,,0.5105,-4.5553
15.160,0.033,-0.308,,,,0.3272,-4.0317
15.180,0.038,-0.383,,,,0.1571,-3.4296
15.200,0.039,-0.446,0.1593,,,-0.0131,-2.7751
15.220,0.038,-0.495,,,,-0.1963,-2.0813
15.240,0.031,-0.529,,,,-0.3665,-1.3744
15.260,0.022,-0.550,,,,-0.5236,-0.6414
15.280,0.011,-0.556,,,,-0.6807,0.1440
15.300,-0.005,-0.545,,,,-0.8247,0.9425
15.320,-0.024,-0.517,,,,-0.9425,1.7017
15.340,-0.042,-0.476,,,,-1.0341,2.4086
15.360,-0.064,-0.421,,,,-1.1126,3.0761
15.380,-0.088,-0.352,,,,-1.1650,3.7045
15.400,-0.112,-0.272,,,,-1.1912,4.2673
15.420,-0.135,-0.181,,,,-1.1912,4.7517
15.440,-0.160,-0.080,,,,-1.1650,5.1575
15.460,-0.182,0.027,,,,-1.1126,5.4454
15.480,-0.204,0.140,,,,-1.0472,5.6025
15.500,-0.225,0.253,,,,-0.9687,5.6156
15.520,-0.243,0.366,,,,-0.8508,5.5109
15.540,-0.259,0.474,,,,-0.6938,5.3014
15.560,-0.272,0.580,,,,-0.5236,4.9742
15.580,-0.280,0.675,,,,-0.3534,4.5291
15.600,-0.286,0.762,,,,-0.1833,3.9532
15.620,-0.287,0.836,,,,-0.0131,3.2594
15.640,-0.286,0.894,,,,0.1702,2.4609
15.660,-0.281,0.935,,,,0.3534,1.5970
15.680,-0.272,0.958,,,,0.5236,0.7069
15.700,-0.259,0.963,,1.1905,1.1922,0.6807,-0.2094
15.720,-0.245,0.950,,,,0.8247,-1.1388
15.740,-0.226,0.917,,,,0.9556,-2.0420
15.760,-0.206,0.867,,,,1.0603,-2.8798
15.780,-0.184,0.801,,,,1.1388,-3.6259
15.800,-0.160,0.721,,,,1.2043,-4.2542
15.820,-0.135,0.628,,,,1.2305,-4.7648
15.840,-0.110,0.529,,,,1.2174,-5.1575
15.860,-0.086,0.421,,,,1.1781,-5.4323
15.880,-0.063,0.309,,,,1.1257,-5.5894
15.900,-0.041,0.196,,,,1.0472,-5.6025
15.920,-0.020,0.083,,,,0.9425,-5.4978
15.940,-0.003,-0.025,,,,0.8116,-5.2884
15.960,0.013,-0.129,,,,0.6676,-4.9611
15.980,0.024,-0.226,,,,0.5105,-4.5291
16.000,0.033,-0.311,,,,0.3403,-4.0055
16.020,0.038,-0.386,,,,0.1571,-3.4034
16.040,0.039,-0.449,0.1592,,,-0.0393,-2.7489
16.060,0.036,-0.496,,,,-0.2225,-2.0551
16.080,0.030,-0.531,,,,-0.3927,-1.3352
16.100,0.020,-0.551,,,,-0.5367,-0.5890
16.120,0.008,-0.554,,,,-0.6807,0.1963
16.140,-0.006,-0.543,,,,-0.8116,0.9687
16.160,-0.025,-0.515,,,,-0.9294,1.7148
16.180,-0.044,-0.474,,,,-1.0341,2.4347
16.200,-0.066,-0.418,,,,-1.1126,3.1154
16.220,-0.090,-0.349,,,,-1.1781,3.7437
16.240,-0.113,-0.267,,,,-1.2043,4.3066
16.260,-0.138,-0.176,,,,-1.1912,4.7909
16.280,-0.162,-0.074,,,,-1.1519,5.1705
16.300,-0.184,0.033,,,,-1.0996,5.4454
16.320,-0.206,0.145,,,,-1.0341,5.5894
16.340,-0.226,0.259,,,,-0.9425,5.6025
16.360,-0.243,0.371,,,,-0.8247,5.4847
16.380,-0.259,0.479,,,,-0.6938,5.2622
16.400,-0.272,0.583,,,,-0.5367,4.9349
16.420,-0.281,0.679,,,,-0.3534,4.4899
16.440,-0.286,0.763,,,,-0.1702,3.9270
16.460,-0.287,0.837,,,,0.0000,3.2463
16.480,-0.286,0.895,,,,0.1702,2.4478
16.500,-0.281,0.936,,,,0.3534,1.5708
16.520,-0.272,0.958,,,,0.5367,0.6676
16.540,-0.259,0.963,,1.1905,1.1924,0.7069,-0.2487
16.560,-0.243,0.949,,,,0.8508,-1.1650
16.580,-0.225,0.916,,,,0.9687,-2.0682
16.600,-0.204,0.866,,,,1.0603,-2.9060
16.620,-0.182,0.798,,,,1.1388,-3.6521
16.640,-0.159,0.718,,,,1.1912,-4.2804
16.660,-0.134,0.625,,,,1.2174,-4.7778
16.680,-0.110,0.525,,,,1.2174,-5.1575
16.700,-0.085,0.418,,,,1.1912,-5.4323
16.720,-0.061,0.306,,,,1.1388,-5.5894
16.740,-0.039,0.192,,,,1.0472,-5.6156
16.760,-0.019,0.080,,,,0.9294,-5.4978
16.780,-0.002,-0.030,,,,0.7985,-5.2622
16.800,0.013,-0.132,,,,0.6545,-4.9349
16.820,0.025,-0.228,,,,0.4974,-4.5160
16.840,0.033,-0.314,,,,0.3272,-4.0055
16.860,0.038,-0.390,,,,0.1440,-3.4034
16.880,0.039,-0.451,0.1595,,,-0.0262,-2.7358
16.900,0.036,-0.500,,,,-0.1963,-2.0289
16.920,0.031,-0.533,,,,-0.3796,-1.2959
16.940,0.022,-0.551,,,,-0.5498,-0.5367
16.960,0.008,-0.554,,,,-0.7069,0.2225
16.980,-0.006,-0.542,,,,-0.8378,0.9948
17.000,-0.025,-0.515,,,,-0.9556,1.7541
17.020,-0.046,-0.471,,,,-1.0472,2.4740
17.040,-0.068,-0.415,,,,-1.1126,3.1547
17.060,-0.090,-0.346,,,,-1.1650,3.7699
17.080,-0.115,-0.262,,,,-1.1912,4.3328
17.100,-0.138,-0.171,,,,-1.1912,4.8040
17.120,-0.162,-0.069,,,,-1.1650,5.1836
17.140,-0.185,0.038,,,,-1.1126,5.4585
17.160,-0.207,0.151,,,,-1.0341,5.5894
17.180,-0.226,0.264,,,,-0.9294,5.5894
17.200,-0.245,0.375,,,,-0.8116,5.4716
17.220,-0.259,0.484,,,,-0.6807,5.2622
17.240,-0.272,0.587,,,,-0.5236,4.9349
17.260,-0.281,0.683,,,,-0.3534,4.4768
17.280,-0.286,0.768,,,,-0.1702,3.8877
17.300,-0.287,0.840,,,,0.0131,3.1940
17.320,-0.286,0.897,,,,0.1963,2.4086
17.340,-0.280,0.938,,,,0.3796,1.5446
17.360,-0.270,0.960,,,,0.5498,0.6283
17.380,-0.258,0.963,,1.1905,1.1916,0.6938,-0.3011
17.400,-0.242,0.947,,,,0.8247,-1.2174
17.420,-0.225,0.914,,,,0.9556,-2.1075
17.440,-0.204,0.862,,,,1.0734,-2.9452
17.460,-0.181,0.795,,,,1.1519,-3.6914
17.480,-0.157,0.713,,,,1.1912,-4.3197
17.500,-0.134,0.620,,,,1.2174,-4.8302
17.520,-0.108,0.518,,,,1.2174,-5.2098
17.540,-0.083,0.410,,,,1.1781,-5.4585
17.560,-0.061,0.298,,,,1.1126,-5.5894
17.580,-0.039,0.185,,,,1.0341,-5.6025
17.600,-0.019,0.072,,,,0.9294,-5.4978
17.620,-0.002,-0.036,,,,0.7985,-5.2622
17.640,0.013,-0.140,,,,0.6545,-4.9218
17.660,0.025,-0.234,,,,0.4974,-4.4899
17.680,0.033,-0.320,,,,0.3272,-3.9663
17.700,0.038,-0.394,,,,0.1440,-3.3641
17.720,0.039,-0.456,0.1593,,,-0.0393,-2.6965
17.740,0.036,-0.503,,,,-0.2225,-1.9897
17.760,0.030,-0.536,,,,-0.3927,-1.2435
17.780,0.020,-0.553,,,,-0.5498,-0.4712
17.800,0.008,-0.554,,,,-0.7069,0.3142
17.820,-0.008,-0.540,,,,-0.8508,1.0996
17.840,-0.027,-0.511,,,,-0.9687,1.8719
17.860,-0.047,-0.465,,,,-1.0603,2.5918
17.880,-0.069,-0.405,,,,-1.1257,3.2463
17.900,-0.093,-0.335,,,,-1.1650,3.8485
17.920,-0.116,-0.251,,,,-1.1781,4.3982
17.940,-0.140,-0.157,,,,-1.1781,4.8564
17.960,-0.163,-0.055,,,,-1.1650,5.2098
17.980,-0.187,0.052,,,,-1.1126,5.4585
18.000,-0.209,0.165,,,,-1.0210,5.5894
18.020,-0.228,0.278,,,,-0.9163,5.5894
18.040,-0.245,0.390,,,,-0.7985,5.4585
18.060,-0.261,0.498,,,,-0.6545,5.2229
18.080,-0.272,0.600,,,,-0.4974,4.8695
18.100,-0.280,0.694,,,,-0.3272,4.3982
18.120,-0.286,0.778,,,,-0.1571,3.8092
18.140,-0.286,0.848,,,,0.0262,3.1023
18.160,-0.284,0.903,,,,0.2094,2.3038
18.180,-0.278,0.941,,,,0.3796,1.4399
18.200,-0.269,0.961,,,,0.5629,0.5236
18.220,-0.256,0.963,,1.1905,1.1932,0.7199,-0.4189
18.240,-0.239,0.944,,,,0.8639,-1.3483
18.260,-0.221,0.908,,,,0.9817,-2.2253
18.280,-0.199,0.855,,,,1.0734,-3.0369
18.300,-0.178,0.785,,,,1.1519,-3.7568
18.320,-0.154,0.702,,,,1.1912,-4.3721
18.340,-0.129,0.609,,,,1.2174,-4.8695
18.360,-0.105,0.506,,,,1.2043,-5.2491
18.380,-0.080,0.397,,,,1.1650,-5.5109
18.400,-0.058,0.284,,,,1.1126,-5.6287
18.420,-0.036,0.170,,,,1.0210,-5.6156
18.440,-0.016,0.058,,,,0.9163,-5.4716
18.460,9.368E-17,-0.050,,,,0.7854,-5.2229
18.480,0.016,-0.152,,,,0.6414,-4.8695
18.500,0.027,-0.247,,,,0.4712,-4.4113
18.520,0.035,-0.330,,,,0.2749,-3.8746
18.540,0.038,-0.402,0.1608,,,0.0916,-3.2725
18.560,0.038,-0.462,,,,-0.0785,-2.6180
18.580,0.035,-0.507,,,,-0.2356,-1.8980
18.600,0.028,-0.539,,,,-0.4058,-1.1388
18.620,0.019,-0.553,,,,-0.5760,-0.3665
18.640,0.005,-0.553,,,,-0.7330,0.4189
18.660,-0.011,-0.537,,,,-0.8639,1.1912
18.680,-0.030,-0.504,,,,-0.9687,1.9373
18.700,-0.050,-0.459,,,,-1.0603,2.6573
18.720,-0.072,-0.399,,,,-1.1257,3.3249
18.740,-0.096,-0.324,,,,-1.1650,3.9401
18.760,-0.119,-0.240,,,,-1.1781,4.4637
18.780,-0.143,-0.145,,,,-1.1781,4.8957
18.800,-0.167,-0.042,,,,-1.1650,5.2491
18.820,-0.190,0.066,,,,-1.1126,5.4978
18.840,-0.212,0.179,,,,-1.0210,5.6418
18.860,-0.231,0.294,,,,-0.9032,5.6287
18.880,-0.248,0.407,,,,-0.7723,5.4716
18.900,-0.262,0.514,,,,-0.6283,5.1967
18.920,-0.273,0.616,,,,-0.4712,4.8171
18.940,-0.281,0.708,,,,-0.3011,4.3197
18.960,-0.286,0.790,,,,-0.1178,3.7045
18.980,-0.286,0.858,,,,0.0654,2.9845
19.000,-0.283,0.911,,,,0.2356,2.1729
19.020,-0.276,0.946,,,,0.4058,1.2959
19.040,-0.267,0.963,,1.2195,1.1947,0.5760,0.3665
19.060,-0.253,0.961,,,,0.7330,-0.5760
19.080,-0.237,0.939,,,,0.8770,-1.5053
19.100,-0.218,0.900,,,,0.9948,-2.3824
19.120,-0.196,0.844,,,,1.0865,-3.1809
19.140,-0.174,0.771,,,,1.1519,-3.8746
19.160,-0.151,0.686,,,,1.2043,-4.4506
19.180,-0.126,0.592,,,,1.2305,-4.9087
19.200,-0.101,0.489,,,,1.2043,-5.2622
19.220,-0.077,0.380,,,,1.1519,-5.5109
19.240,-0.055,0.267,,,,1.0865,-5.6287
19.260,-0.033,0.152,,,,1.0079,-5.6025
19.280,-0.014,0.041,,,,0.8901,-5.4323
19.300,0.003,-0.066,,,,0.7461,-5.1444
19.320,0.016,-0.167,,,,0.6021,-4.7778
19.340,0.027,-0.258,,,,0.4451,-4.3197
19.360,0.035,-0.341,,,,0.2749,-3.7830
19.380,0.038,-0.410,0.1572,,,0.0916,-3.1809
19.400,0.038,-0.468,,,,-0.0916,-2.5133
19.420,0.035,-0.512,,,,-0.2749,-1.8064
19.440,0.027,-0.540,,,,-0.4581,-1.0603
19.460,0.016,-0.554,,,,-0.6152,-0.3011
19.480,0.002,-0.553,,,,-0.7461,0.4712
19.500,-0.014,-0.536,,,,-0.8639,1.2435
19.520,-0.033,-0.503,,,,-0.9687,1.9897
19.540,-0.053,-0.456,,,,-1.0603,2.6965
19.560,-0.075,-0.394,,,,-1.1388,3.3379
19.580,-0.099,-0.320,,,,-1.1912,3.9139
19.600,-0.124,-0.237,,,,-1.2043,4.4244
19.620,-0.148,-0.143,,,,-1.1912,4.8695
19.640,-0.171,-0.041,,,,-1.1519,5.2229
19.660,-0.195,0.068,,,,-1.0865,5.4585
19.680,-0.215,0.179,,,,-0.9948,5.5894
19.700,-0.234,0.292,,,,-0.8901,5.5894
19.720,-0.251,0.405,,,,-0.7723,5.4323
19.740,-0.265,0.512,,,,-0.6283,5.1575
19.760,-0.276,0.611,,,,-0.4712,4.7909
19.780,-0.284,0.705,,,,-0.3011,4.3328
19.800,-0.289,0.787,,,,-0.1178,3.7306
19.820,-0.289,0.856,,,,0.0654,2.9976
19.840,-0.286,0.908,,,,0.2487,2.1991
19.860,-0.280,0.944,,,,0.4189,1.3352
19.880,-0.269,0.963,,1.1905,1.1961,0.5890,0.4189
19.900,-0.256,0.961,,,,0.7461,-0.5105
19.920,-0.239,0.941,,,,0.8770,-1.4268
19.940,-0.220,0.905,,,,0.9948,-2.3169
19.960,-0.199,0.848,,,,1.0865,-3.1416
19.980,-0.176,0.776,,,,1.1650,-3.8485
20.000,-0.152,0.693,,,,1.2174,-4.4113
20.020,-0.127,0.598,,,,1.2305,-4.8826
20.040,-0.102,0.496,,,,1.2174,-5.2622
20.060,-0.079,0.386,,,,1.1781,-5.5109
20.080,-0.055,0.273,,,,1.1126,-5.6287
