"Time (s) Run #12","Angle, Ch P1 (rad) Run #12","Angle, Ch P2 (rad) Run #12","AngleAmp (rad) Run #12","DrivingFrequency (Hz) Run #12","freq (Hz) Run #12","AngVel (rad/s) Run #12","DriverAngleVel (rad/s) Run #12"
190.020,0.003,0.749,,,,1.6624,-4.8302
190.040,0.036,0.652,,,,1.5708,-4.8564
190.060,0.066,0.554,,,,1.4530,-4.8040
190.080,0.094,0.459,,,,1.3221,-4.6862
190.100,0.119,0.366,,,,1.1650,-4.4899
190.120,0.141,0.278,,,,0.9687,-4.2150
190.140,0.159,0.196,,,,0.7592,-3.8615
190.160,0.171,0.123,,,,0.5498,-3.4558
190.180,0.181,0.058,,,,0.3403,-3.0238
190.200,0.185,0.002,0.2712,,,0.1178,-2.5656
190.220,0.185,-0.046,,,,-0.1178,-2.0682
190.240,0.181,-0.082,,,,-0.3403,-1.5315
190.260,0.171,-0.107,,,,-0.5629,-0.9817
190.280,0.159,-0.121,,,,-0.7723,-0.4189
190.300,0.140,-0.124,,,,-0.9687,0.1702
190.320,0.119,-0.115,,,,-1.1388,0.7723
190.340,0.094,-0.093,,,,-1.2828,1.3483
190.360,0.068,-0.060,,,,-1.4137,1.8980
190.380,0.038,-0.017,,,,-1.5315,2.4216
190.400,0.006,0.038,,,,-1.6362,2.9060
190.420,-0.028,0.101,,,,-1.7017,3.3379
190.440,-0.063,0.171,,,,-1.7279,3.7437
190.460,-0.097,0.250,,,,-1.7279,4.1103
190.480,-0.132,0.338,,,,-1.7148,4.3982
190.500,-0.167,0.427,,,,-1.6755,4.6077
190.520,-0.199,0.522,,,,-1.5970,4.7648
190.540,-0.231,0.619,,,,-1.4923,4.8564
190.560,-0.259,0.718,,,,-1.3744,4.8433
190.580,-0.286,0.814,,,,-1.2305,4.7517
190.600,-0.309,0.908,,,,-1.0603,4.5946
190.620,-0.328,0.999,,,,-0.8639,4.3721
190.640,-0.344,1.084,,,,-0.6545,4.0448
190.660,-0.355,1.162,,,,-0.4451,3.6390
190.680,-0.361,1.230,,,,-0.2225,3.1678
190.700,-0.364,1.290,,,,0.0131,2.6180
190.720,-0.361,1.337,,,,0.2487,2.0028
190.740,-0.353,1.370,,,,0.4712,1.3483
190.760,-0.342,1.390,,,,0.6807,0.6938
190.780,-0.327,1.398,,1.0204,1.0276,0.8901,0.0262
190.800,-0.306,1.392,,,,1.0865,-0.6676
190.820,-0.283,1.371,,,,1.2566,-1.3744
190.840,-0.256,1.337,,,,1.4006,-2.0289
190.860,-0.226,1.288,,,,1.5315,-2.6180
190.880,-0.195,1.232,,,,1.6362,-3.1547
190.900,-0.160,1.162,,,,1.7148,-3.6259
190.920,-0.126,1.084,,,,1.7671,-4.0317
190.940,-0.090,1.001,,,,1.7802,-4.3459
190.960,-0.053,0.909,,,,1.7671,-4.5946
190.980,-0.019,0.815,,,,1.7148,-4.7648
191.000,0.016,0.718,,,,1.6362,-4.8433
191.020,0.047,0.620,,,,1.5315,-4.8433
191.040,0.077,0.523,,,,1.4006,-4.7648
191.060,0.104,0.429,,,,1.2566,-4.6077
191.080,0.127,0.338,,,,1.0996,-4.3851
191.100,0.148,0.253,,,,0.9163,-4.0972
191.120,0.165,0.173,,,,0.7069,-3.7437
191.140,0.176,0.102,,,,0.4843,-3.3510
191.160,0.184,0.039,,,,0.2618,-2.9060
191.180,0.187,-0.016,0.2679,,,0.0393,-2.4216
191.200,0.185,-0.058,,,,-0.1963,-1.8980
191.220,0.179,-0.091,,,,-0.4189,-1.3483
191.240,0.168,-0.113,,,,-0.6283,-0.7985
191.260,0.154,-0.123,,,,-0.8247,-0.2225
191.280,0.135,-0.123,,,,-1.0079,0.3534
191.300,0.113,-0.108,,,,-1.1781,0.9294
191.320,0.088,-0.085,,,,-1.3352,1.4923
191.340,0.060,-0.049,,,,-1.4792,2.0289
191.360,0.028,-0.003,,,,-1.5839,2.5395
191.380,-0.005,0.053,,,,-1.6493,3.0107
191.400,-0.038,0.118,,,,-1.7017,3.4427
191.420,-0.072,0.192,,,,-1.7410,3.8354
191.440,-0.108,0.272,,,,-1.7541,4.1888
191.460,-0.143,0.360,,,,-1.7148,4.4637
191.480,-0.178,0.452,,,,-1.6493,4.6600
191.500,-0.209,0.547,,,,-1.5708,4.7778
191.520,-0.240,0.644,,,,-1.4661,4.8302
191.540,-0.269,0.741,,,,-1.3352,4.8040
191.560,-0.294,0.837,,,,-1.1781,4.7124
191.580,-0.316,0.930,,,,-1.0079,4.5422
191.600,-0.335,1.021,,,,-0.8247,4.2804
191.620,-0.349,1.103,,,,-0.6152,3.9401
191.640,-0.360,1.178,,,,-0.3927,3.5212
191.660,-0.364,1.246,,,,-0.1571,3.0369
191.680,-0.366,1.301,,,,0.0785,2.4740
191.700,-0.361,1.345,,,,0.3011,1.8719
191.720,-0.353,1.376,,,,0.5236,1.2305
191.740,-0.341,1.395,,,,0.7330,0.5498
191.760,-0.324,1.398,,1.0204,1.0261,0.9425,-0.1571
191.780,-0.303,1.389,,,,1.1388,-0.8639
191.800,-0.278,1.363,,,,1.3090,-1.5315
191.820,-0.250,1.326,,,,1.4530,-2.1598
191.840,-0.220,1.277,,,,1.5708,-2.7358
191.860,-0.187,1.216,,,,1.6755,-3.2594
191.880,-0.152,1.145,,,,1.7410,-3.7176
191.900,-0.116,1.067,,,,1.7671,-4.1103
191.920,-0.082,0.980,,,,1.7802,-4.4244
191.940,-0.046,0.888,,,,1.7671,-4.6469
191.960,-0.009,0.793,,,,1.7148,-4.7909
191.980,0.024,0.696,,,,1.6232,-4.8564
192.000,0.055,0.597,,,,1.5184,-4.8433
192.020,0.085,0.501,,,,1.4006,-4.7386
192.040,0.112,0.407,,,,1.2435,-4.5684
192.060,0.135,0.317,,,,1.0603,-4.3328
192.080,0.154,0.232,,,,0.8639,-4.0317
192.100,0.170,0.156,,,,0.6545,-3.6652
192.120,0.181,0.085,,,,0.4320,-3.2463
192.140,0.187,0.025,,,,0.1963,-2.7882
192.160,0.188,-0.027,0.2701,,,-0.0262,-2.2907
192.180,0.185,-0.068,,,,-0.2356,-1.7671
192.200,0.179,-0.097,,,,-0.4451,-1.2174
192.220,0.168,-0.116,,,,-0.6676,-0.6545
192.240,0.152,-0.124,,,,-0.8901,-0.0785
192.260,0.132,-0.119,,,,-1.0734,0.4974
192.280,0.108,-0.104,,,,-1.2305,1.0734
192.300,0.083,-0.077,,,,-1.3744,1.6362
192.320,0.053,-0.038,,,,-1.5053,2.1598
192.340,0.022,0.011,,,,-1.5970,2.6573
192.360,-0.011,0.068,,,,-1.6624,3.1285
192.380,-0.044,0.137,,,,-1.7148,3.5736
192.400,-0.080,0.212,,,,-1.7410,3.9532
192.420,-0.115,0.295,,,,-1.7410,4.2673
192.440,-0.149,0.383,,,,-1.7017,4.5291
192.460,-0.184,0.478,,,,-1.6493,4.7124
192.480,-0.215,0.573,,,,-1.5577,4.8171
192.500,-0.247,0.671,,,,-1.4399,4.8433
192.520,-0.273,0.768,,,,-1.3090,4.7909
192.540,-0.298,0.864,,,,-1.1519,4.6600
192.560,-0.320,0.955,,,,-0.9687,4.4506
192.580,-0.338,1.043,,,,-0.7592,4.1757
192.600,-0.350,1.123,,,,-0.5498,3.8223
192.620,-0.360,1.197,,,,-0.3403,3.3903
192.640,-0.364,1.260,,,,-0.1178,2.8929
192.660,-0.364,1.313,,,,0.1178,2.3300
192.680,-0.360,1.354,,,,0.3534,1.7148
192.700,-0.350,1.382,,,,0.5760,1.0472
192.720,-0.336,1.396,,1.0417,1.0256,0.7854,0.3534
192.740,-0.319,1.396,,,,0.9817,-0.3403
192.760,-0.297,1.382,,,,1.1650,-1.0210
192.780,-0.272,1.356,,,,1.3352,-1.6886
192.800,-0.243,1.315,,,,1.4792,-2.3169
192.820,-0.212,1.261,,,,1.5970,-2.8929
192.840,-0.179,1.199,,,,1.6886,-3.3903
192.860,-0.145,1.125,,,,1.7541,-3.8223
192.880,-0.108,1.045,,,,1.7802,-4.2019
192.900,-0.072,0.957,,,,1.7671,-4.5030
192.920,-0.038,0.862,,,,1.7410,-4.7255
192.940,-0.003,0.767,,,,1.7017,-4.8433
192.960,0.031,0.668,,,,1.6232,-4.8695
192.980,0.063,0.570,,,,1.4923,-4.8171
193.000,0.091,0.474,,,,1.3352,-4.6862
193.020,0.116,0.382,,,,1.1781,-4.4899
193.040,0.138,0.294,,,,1.0079,-4.2412
193.060,0.157,0.212,,,,0.8116,-3.9270
193.080,0.171,0.135,,,,0.6021,-3.5474
193.100,0.181,0.069,,,,0.3796,-3.1154
193.120,0.187,0.011,0.2734,,,0.1571,-2.6573
193.140,0.187,-0.038,,,,-0.0785,-2.1598
193.160,0.184,-0.077,,,,-0.3142,-1.6232
193.180,0.174,-0.102,,,,-0.5236,-1.0734
193.200,0.162,-0.119,,,,-0.7199,-0.5105
193.220,0.146,-0.124,,,,-0.9163,0.0654
193.240,0.126,-0.116,,,,-1.1126,0.6545
193.260,0.101,-0.097,,,,-1.2697,1.2174
193.280,0.074,-0.068,,,,-1.4006,1.7541
193.300,0.046,-0.027,,,,-1.5184,2.2777
193.320,0.013,0.024,,,,-1.6232,2.7751
193.340,-0.020,0.085,,,,-1.6886,3.2332
193.360,-0.055,0.154,,,,-1.7148,3.6521
193.380,-0.090,0.231,,,,-1.7279,4.0317
193.400,-0.124,0.316,,,,-1.7279,4.3459
193.420,-0.159,0.407,,,,-1.7017,4.5684
193.440,-0.193,0.500,,,,-1.6362,4.7255
193.460,-0.225,0.595,,,,-1.5315,4.8302
193.480,-0.254,0.694,,,,-1.4006,4.8433
193.500,-0.281,0.792,,,,-1.2566,4.7517
193.520,-0.305,0.884,,,,-1.0996,4.5946
193.540,-0.325,0.975,,,,-0.9163,4.3851
193.560,-0.342,1.062,,,,-0.7069,4.1103
193.580,-0.353,1.140,,,,-0.4974,3.7306
193.600,-0.361,1.213,,,,-0.2880,3.2856
193.620,-0.366,1.272,,,,-0.0654,2.7620
193.640,-0.364,1.324,,,,0.1833,2.1729
193.660,-0.358,1.360,,,,0.4189,1.5577
193.680,-0.347,1.385,,,,0.6283,0.9032
193.700,-0.333,1.398,,1.0204,1.0233,0.8378,0.2356
193.720,-0.314,1.395,,,,1.0472,-0.4581
193.740,-0.291,1.379,,,,1.2305,-1.1388
193.760,-0.264,1.349,,,,1.3744,-1.7933
193.780,-0.236,1.307,,,,1.5053,-2.4086
193.800,-0.204,1.252,,,,1.6232,-2.9714
193.820,-0.170,1.188,,,,1.7148,-3.4688
193.840,-0.135,1.112,,,,1.7671,-3.8877
193.860,-0.099,1.030,,,,1.7802,-4.2281
193.880,-0.063,0.942,,,,1.7671,-4.4899
193.900,-0.028,0.850,,,,1.7279,-4.6862
193.920,0.006,0.754,,,,1.6755,-4.8040
193.940,0.039,0.657,,,,1.5970,-4.8433
193.960,0.071,0.559,,,,1.4792,-4.7909
193.980,0.099,0.463,,,,1.3352,-4.6600
194.000,0.124,0.372,,,,1.1650,-4.4506
194.020,0.146,0.284,,,,0.9817,-4.1888
194.040,0.163,0.204,,,,0.7723,-3.8746
194.060,0.178,0.129,,,,0.5498,-3.4950
194.080,0.185,0.063,,,,0.3272,-3.0631
194.100,0.190,0.006,0.2713,,,0.1047,-2.5918
194.120,0.190,-0.041,,,,-0.1178,-2.1075
194.140,0.185,-0.079,,,,-0.3403,-1.5839
194.160,0.176,-0.105,,,,-0.5498,-1.0341
194.180,0.163,-0.119,,,,-0.7592,-0.4712
194.200,0.146,-0.124,,,,-0.9556,0.1047
194.220,0.124,-0.116,,,,-1.1388,0.6807
194.240,0.101,-0.096,,,,-1.2959,1.2435
194.260,0.072,-0.066,,,,-1.4399,1.7802
194.280,0.042,-0.025,,,,-1.5577,2.3038
194.300,0.009,0.027,,,,-1.6362,2.8143
194.320,-0.024,0.088,,,,-1.7017,3.2594
194.340,-0.058,0.159,,,,-1.7410,3.6521
194.360,-0.094,0.234,,,,-1.7671,4.0055
194.380,-0.129,0.319,,,,-1.7541,4.3066
194.400,-0.165,0.408,,,,-1.7017,4.5553
194.420,-0.198,0.501,,,,-1.6232,4.7386
194.440,-0.229,0.598,,,,-1.5315,4.8302
194.460,-0.259,0.697,,,,-1.4268,4.8171
194.480,-0.287,0.792,,,,-1.2828,4.7255
194.500,-0.311,0.886,,,,-1.0996,4.5946
194.520,-0.331,0.977,,,,-0.9032,4.3982
194.540,-0.347,1.063,,,,-0.7069,4.0972
194.560,-0.360,1.142,,,,-0.4974,3.7176
194.580,-0.368,1.213,,,,-0.2749,3.2594
194.600,-0.371,1.274,,,,-0.0393,2.7489
194.620,-0.369,1.323,,,,0.1963,2.1729
194.640,-0.363,1.362,,,,0.4320,1.5577
194.660,-0.352,1.385,,,,0.6545,0.9032
194.680,-0.336,1.398,,1.0204,1.0219,0.8639,0.2225
194.700,-0.317,1.395,,,,1.0603,-0.4712
194.720,-0.294,1.379,,,,1.2435,-1.1650
194.740,-0.267,1.348,,,,1.4006,-1.8195
194.760,-0.237,1.305,,,,1.5315,-2.4086
194.780,-0.206,1.250,,,,1.6362,-2.9452
194.800,-0.171,1.188,,,,1.7148,-3.4427
194.820,-0.137,1.112,,,,1.7802,-3.8746
194.840,-0.101,1.030,,,,1.8064,-4.2281
194.860,-0.063,0.942,,,,1.8064,-4.4899
194.880,-0.028,0.850,,,,1.7671,-4.6862
194.900,0.008,0.754,,,,1.7017,-4.8040
194.920,0.041,0.657,,,,1.6101,-4.8433
194.940,0.072,0.559,,,,1.4792,-4.7909
194.960,0.101,0.463,,,,1.3352,-4.6600
194.980,0.126,0.372,,,,1.1650,-4.4506
195.000,0.148,0.284,,,,0.9817,-4.1888
195.020,0.165,0.204,,,,0.7854,-3.8746
195.040,0.179,0.129,,,,0.5760,-3.4950
195.060,0.188,0.063,,,,0.3534,-3.0631
195.080,0.193,0.006,0.2762,,,0.1178,-2.5918
195.100,0.193,-0.041,,,,-0.1178,-2.1075
195.120,0.188,-0.079,,,,-0.3403,-1.5839
195.140,0.179,-0.105,,,,-0.5498,-1.0341
195.160,0.167,-0.119,,,,-0.7592,-0.4712
195.180,0.149,-0.124,,,,-0.9556,0.1047
195.200,0.127,-0.116,,,,-1.1388,0.6807
195.220,0.104,-0.096,,,,-1.2959,1.2435
195.240,0.075,-0.066,,,,-1.4399,1.7802
195.260,0.046,-0.025,,,,-1.5708,2.3169
195.280,0.013,0.027,,,,-1.6624,2.8143
195.300,-0.022,0.090,,,,-1.7148,3.2725
195.320,-0.057,0.157,,,,-1.7410,3.6652
195.340,-0.091,0.237,,,,-1.7541,4.0186
195.360,-0.127,0.319,,,,-1.7541,4.3197
195.380,-0.162,0.410,,,,-1.7148,4.5553
195.400,-0.196,0.503,,,,-1.6362,4.7386
195.420,-0.228,0.600,,,,-1.5446,4.8171
195.440,-0.258,0.697,,,,-1.4268,4.8171
195.460,-0.286,0.793,,,,-1.2828,4.7386
195.480,-0.309,0.888,,,,-1.0996,4.6077
195.500,-0.330,0.979,,,,-0.9032,4.3982
195.520,-0.346,1.065,,,,-0.7069,4.0972
195.540,-0.358,1.144,,,,-0.4974,3.7045
195.560,-0.366,1.214,,,,-0.2749,3.2463
195.580,-0.369,1.274,,,,-0.0393,2.7358
195.600,-0.368,1.324,,,,0.1833,2.1598
195.620,-0.361,1.362,,,,0.4058,1.5446
195.640,-0.352,1.385,,,,0.6283,0.8901
195.660,-0.336,1.398,,1.0204,1.0206,0.8508,0.2225
195.680,-0.317,1.395,,,,1.0603,-0.4712
195.700,-0.294,1.379,,,,1.2435,-1.1650
195.720,-0.267,1.348,,,,1.4006,-1.8195
195.740,-0.237,1.305,,,,1.5184,-2.4216
195.760,-0.206,1.250,,,,1.6232,-2.9583
195.780,-0.173,1.186,,,,1.7148,-3.4558
195.800,-0.137,1.112,,,,1.7802,-3.8877
195.820,-0.101,1.029,,,,1.8064,-4.2412
195.840,-0.064,0.941,,,,1.7933,-4.5030
195.860,-0.028,0.848,,,,1.7541,-4.6862
195.880,0.006,0.752,,,,1.6886,-4.8040
195.900,0.039,0.655,,,,1.5970,-4.8433
195.920,0.071,0.558,,,,1.4792,-4.7909
195.940,0.099,0.462,,,,1.3352,-4.6600
195.960,0.124,0.371,,,,1.1650,-4.4637
195.980,0.146,0.283,,,,0.9817,-4.2019
196.000,0.163,0.201,,,,0.7854,-3.8746
196.020,0.178,0.127,,,,0.5760,-3.4819
196.040,0.187,0.061,,,,0.3534,-3.0500
196.060,0.192,0.005,0.2738,,,0.1178,-2.5918
196.080,0.192,-0.042,,,,-0.1178,-2.0944
196.100,0.187,-0.080,,,,-0.3403,-1.5708
196.120,0.178,-0.105,,,,-0.5498,-1.0210
196.140,0.165,-0.121,,,,-0.7592,-0.4581
196.160,0.148,-0.124,,,,-0.9556,0.1178
196.180,0.126,-0.116,,,,-1.1388,0.7069
196.200,0.102,-0.096,,,,-1.2959,1.2697
196.220,0.074,-0.064,,,,-1.4399,1.8064
196.240,0.044,-0.024,,,,-1.5577,2.3169
196.260,0.011,0.028,,,,-1.6362,2.8143
196.280,-0.022,0.090,,,,-1.7017,3.2725
196.300,-0.057,0.160,,,,-1.7410,3.6783
196.320,-0.093,0.237,,,,-1.7671,4.0317
196.340,-0.127,0.322,,,,-1.7541,4.3197
196.360,-0.163,0.412,,,,-1.7017,4.5422
196.380,-0.196,0.504,,,,-1.6232,4.7124
196.400,-0.228,0.600,,,,-1.5315,4.8302
196.420,-0.258,0.699,,,,-1.4268,4.8433
196.440,-0.286,0.796,,,,-1.2828,4.7517
196.460,-0.309,0.889,,,,-1.0996,4.5946
196.480,-0.330,0.980,,,,-0.9032,4.3721
196.500,-0.346,1.067,,,,-0.7069,4.0841
196.520,-0.358,1.144,,,,-0.4974,3.7045
196.540,-0.366,1.216,,,,-0.2749,3.2594
196.560,-0.369,1.275,,,,-0.0393,2.7358
196.580,-0.368,1.326,,,,0.1963,2.1337
196.600,-0.361,1.362,,,,0.4320,1.5184
196.620,-0.350,1.385,,,,0.6545,0.8770
196.640,-0.335,1.398,,1.0204,1.0186,0.8639,0.2094
196.660,-0.316,1.395,,,,1.0603,-0.4843
196.680,-0.292,1.378,,,,1.2305,-1.1781
196.700,-0.265,1.348,,,,1.3875,-1.8326
196.720,-0.237,1.304,,,,1.5184,-2.4478
196.740,-0.204,1.249,,,,1.6362,-2.9976
196.760,-0.171,1.183,,,,1.7279,-3.4688
196.780,-0.135,1.109,,,,1.7802,-3.8877
196.800,-0.099,1.027,,,,1.8064,-4.2412
196.820,-0.063,0.938,,,,1.7933,-4.5160
196.840,-0.027,0.845,,,,1.7541,-4.6862
196.860,0.008,0.749,,,,1.6886,-4.7778
196.880,0.041,0.653,,,,1.5970,-4.8040
196.900,0.072,0.556,,,,1.4792,-4.7648
196.920,0.101,0.462,,,,1.3221,-4.6469
196.940,0.126,0.369,,,,1.1519,-4.4506
196.960,0.146,0.283,,,,0.9687,-4.1888
196.980,0.165,0.201,,,,0.7723,-3.8615
197.000,0.178,0.127,,,,0.5629,-3.4819
197.020,0.187,0.061,,,,0.3403,-3.0500
197.040,0.192,0.005,0.2736,,,0.1178,-2.5787
197.060,0.192,-0.042,,,,-0.1178,-2.0813
197.080,0.187,-0.079,,,,-0.3403,-1.5577
197.100,0.178,-0.105,,,,-0.5629,-1.0210
197.120,0.165,-0.119,,,,-0.7723,-0.4712
197.140,0.146,-0.124,,,,-0.9687,0.0916
197.160,0.126,-0.116,,,,-1.1388,0.6676
197.180,0.101,-0.097,,,,-1.2959,1.2435
197.200,0.074,-0.066,,,,-1.4399,1.7802
197.220,0.042,-0.025,,,,-1.5577,2.2907
197.240,0.011,0.025,,,,-1.6493,2.7620
197.260,-0.024,0.086,,,,-1.7148,3.2201
197.280,-0.058,0.154,,,,-1.7541,3.6259
197.300,-0.094,0.232,,,,-1.7541,3.9924
197.320,-0.129,0.314,,,,-1.7410,4.2935
197.340,-0.163,0.405,,,,-1.7017,4.5291
197.360,-0.198,0.496,,,,-1.6362,4.6993
197.380,-0.229,0.594,,,,-1.5446,4.7778
197.400,-0.259,0.690,,,,-1.4268,4.7778
197.420,-0.287,0.785,,,,-1.2828,4.7124
197.440,-0.311,0.878,,,,-1.1126,4.6077
197.460,-0.331,0.971,,,,-0.9294,4.3982
197.480,-0.349,1.057,,,,-0.7330,4.0972
197.500,-0.361,1.134,,,,-0.5105,3.7176
197.520,-0.369,1.206,,,,-0.2749,3.2856
197.540,-0.372,1.268,,,,-0.0393,2.7882
197.560,-0.371,1.318,,,,0.1963,2.2253
197.580,-0.364,1.357,,,,0.4189,1.6232
197.600,-0.353,1.384,,,,0.6283,0.9817
197.620,-0.339,1.396,,1.0204,1.0173,0.8378,0.3011
197.640,-0.320,1.396,,,,1.0472,-0.3796
197.660,-0.297,1.381,,,,1.2435,-1.0603
197.680,-0.270,1.354,,,,1.4006,-1.7148
197.700,-0.240,1.312,,,,1.5315,-2.3169
197.720,-0.209,1.260,,,,1.6362,-2.8798
197.740,-0.174,1.197,,,,1.7279,-3.3772
197.760,-0.140,1.123,,,,1.7933,-3.8092
197.780,-0.102,1.043,,,,1.8195,-4.1626
197.800,-0.066,0.957,,,,1.8064,-4.4375
197.820,-0.030,0.864,,,,1.7671,-4.6469
197.840,0.005,0.770,,,,1.7148,-4.7648
197.860,0.039,0.672,,,,1.6232,-4.8040
197.880,0.071,0.576,,,,1.5053,-4.7648
197.900,0.099,0.481,,,,1.3614,-4.6469
197.920,0.126,0.390,,,,1.2043,-4.4768
197.940,0.148,0.302,,,,1.0210,-4.2412
197.960,0.167,0.218,,,,0.8116,-3.9401
197.980,0.181,0.143,,,,0.6021,-3.5605
198.000,0.190,0.075,,,,0.3796,-3.1416
198.020,0.196,0.017,0.2799,,,0.1571,-2.6965
198.040,0.196,-0.033,,,,-0.0785,-2.2122
198.060,0.193,-0.072,,,,-0.3142,-1.6886
198.080,0.184,-0.101,,,,-0.5367,-1.1388
198.100,0.171,-0.118,,,,-0.7461,-0.5890
198.120,0.154,-0.124,,,,-0.9294,-0.0262
198.140,0.134,-0.119,,,,-1.1126,0.5498
198.160,0.110,-0.102,,,,-1.2828,1.1126
198.180,0.082,-0.074,,,,-1.4268,1.6493
198.200,0.052,-0.036,,,,-1.5446,2.1598
198.220,0.020,0.013,,,,-1.6493,2.6573
198.240,-0.014,0.071,,,,-1.7279,3.1285
198.260,-0.050,0.138,,,,-1.7671,3.5474
198.280,-0.085,0.214,,,,-1.7802,3.9139
198.300,-0.121,0.295,,,,-1.7802,4.2281
198.320,-0.157,0.383,,,,-1.7541,4.4768
198.340,-0.192,0.476,,,,-1.6755,4.6600
198.360,-0.225,0.570,,,,-1.5708,4.7648
198.380,-0.254,0.668,,,,-1.4530,4.7909
198.400,-0.283,0.763,,,,-1.3221,4.7386
198.420,-0.308,0.858,,,,-1.1650,4.6208
198.440,-0.330,0.949,,,,-0.9817,4.4375
198.460,-0.347,1.037,,,,-0.7854,4.1757
198.480,-0.361,1.117,,,,-0.5629,3.8354
198.500,-0.371,1.191,,,,-0.3272,3.4165
198.520,-0.374,1.255,,,,-0.0916,2.9322
198.540,-0.374,1.308,,,,0.1309,2.3693
198.560,-0.369,1.351,,,,0.3534,1.7541
198.580,-0.360,1.379,,,,0.5760,1.1126
198.600,-0.346,1.395,,,,0.7854,0.4451
198.620,-0.328,1.398,,1.0000,1.0159,0.9948,-0.2356
198.640,-0.306,1.385,,,,1.1912,-0.9163
198.660,-0.280,1.360,,,,1.3614,-1.5708
198.680,-0.251,1.323,,,,1.5053,-2.1860
198.700,-0.220,1.272,,,,1.6232,-2.7489
198.720,-0.185,1.211,,,,1.7279,-3.2594
198.740,-0.151,1.142,,,,1.7933,-3.7045
198.760,-0.113,1.062,,,,1.8195,-4.0841
198.780,-0.077,0.977,,,,1.8195,-4.3982
198.800,-0.041,0.886,,,,1.7933,-4.6208
198.820,-0.005,0.790,,,,1.7410,-4.7648
198.840,0.030,0.694,,,,1.6493,-4.8040
198.860,0.061,0.597,,,,1.5446,-4.7778
198.880,0.091,0.503,,,,1.4137,-4.6862
198.900,0.119,0.408,,,,1.2566,-4.5160
198.920,0.141,0.320,,,,1.0734,-4.2804
198.940,0.162,0.237,,,,0.8770,-3.9794
198.960,0.178,0.160,,,,0.6676,-3.6390
198.980,0.188,0.091,,,,0.4320,-3.2463
199.000,0.195,0.030,,,,0.2094,-2.8013
199.020,0.196,-0.022,0.2752,,,-0.0131,-2.3169
199.040,0.195,-0.063,,,,-0.2356,-1.8064
199.060,0.187,-0.094,,,,-0.4581,-1.2828
199.080,0.176,-0.115,,,,-0.6807,-0.7330
199.100,0.160,-0.124,,,,-0.8901,-0.1571
199.120,0.140,-0.121,,,,-1.0865,0.4189
199.140,0.116,-0.107,,,,-1.2566,0.9817
199.160,0.090,-0.082,,,,-1.4006,1.5184
199.180,0.060,-0.046,,,,-1.5184,2.0420
199.200,0.028,-1.366E-14,,,,-1.6101,2.5395
199.220,-0.005,0.057,,,,-1.6886,3.0107
199.240,-0.039,0.121,,,,-1.7541,3.4558
199.260,-0.075,0.195,,,,-1.7933,3.8485
199.280,-0.112,0.276,,,,-1.7933,4.1888
199.300,-0.148,0.363,,,,-1.7541,4.4375
199.320,-0.182,0.456,,,,-1.6886,4.6208
199.340,-0.215,0.548,,,,-1.5970,4.7517
199.360,-0.247,0.646,,,,-1.4923,4.8040
199.380,-0.275,0.743,,,,-1.3614,4.7648
199.400,-0.302,0.837,,,,-1.2043,4.6469
199.420,-0.324,0.928,,,,-1.0210,4.4899
199.440,-0.342,1.018,,,,-0.8247,4.2542
199.460,-0.357,1.101,,,,-0.6152,3.9139
199.480,-0.368,1.175,,,,-0.3927,3.4950
199.500,-0.372,1.241,,,,-0.1571,3.0369
199.520,-0.374,1.297,,,,0.0785,2.5133
199.540,-0.369,1.343,,,,0.3011,1.8980
199.560,-0.361,1.374,,,,0.5236,1.2435
199.580,-0.349,1.392,,,,0.7461,0.5890
199.600,-0.331,1.398,,1.0204,1.0136,0.9556,-0.0654
199.620,-0.309,1.390,,,,1.1388,-0.7461
199.640,-0.286,1.368,,,,1.3090,-1.4268
199.660,-0.258,1.332,,,,1.4661,-2.0551
199.680,-0.226,1.285,,,,1.5970,-2.6311
199.700,-0.193,1.227,,,,1.6886,-3.1547
199.720,-0.159,1.158,,,,1.7671,-3.6259
199.740,-0.123,1.081,,,,1.8195,-4.0186
199.760,-0.085,0.996,,,,1.8326,-4.3328
199.780,-0.049,0.906,,,,1.8064,-4.5815
199.800,-0.013,0.812,,,,1.7541,-4.7386
199.820,0.022,0.715,,,,1.6755,-4.8171
199.840,0.055,0.619,,,,1.5577,-4.8040
199.860,0.085,0.522,,,,1.4268,-4.7124
199.880,0.112,0.429,,,,1.2828,-4.5422
199.900,0.137,0.339,,,,1.1126,-4.3066
199.920,0.157,0.256,,,,0.9163,-4.0317
199.940,0.173,0.178,,,,0.7069,-3.7176
199.960,0.185,0.107,,,,0.4974,-3.3379
199.980,0.193,0.042,,,,0.2749,-2.9060
200.000,0.196,-0.009,0.2800,,,0.0393,-2.4347
200.020,0.195,-0.055,,,,-0.1963,-1.9373
200.040,0.188,-0.088,,,,-0.4320,-1.4137
200.060,0.178,-0.112,,,,-0.6545,-0.8639
200.080,0.162,-0.123,,,,-0.8508,-0.3011
200.100,0.143,-0.124,,,,-1.0210,0.2749
200.120,0.121,-0.112,,,,-1.1912,0.8378
200.140,0.096,-0.090,,,,-1.3614,1.3875
200.160,0.066,-0.057,,,,-1.5053,1.9111
200.180,0.035,-0.013,,,,-1.6101,2.4216
200.200,0.002,0.041,,,,-1.6755,2.8798
200.220,-0.033,0.104,,,,-1.7279,3.2987
200.240,-0.068,0.173,,,,-1.7671,3.6914
200.260,-0.104,0.251,,,,-1.7802,4.0579
